Year,Geography,Code,Name,Mean disposable household income
2015,wijken,MN,Middenmeer,47700
2015,wijken,MP,Betondorp,25900
2015,wijken,MQ,Omval/Overamstel,40400
2015,wijken,NA,Oostzanerwerf,
2015,wijken,NB,Noordelijke IJ-oevers-West,46500
2015,wijken,NC,Tuindorp Oostzaan,31200
2015,wijken,ND,Kadoelen,43500
2015,wijken,NE,Banne Buiksloot,31100
2015,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,65200
2015,wijken,NG,Elzenhagen,48800
2015,wijken,NH,Buikslotermeer,29300
2015,wijken,NJ,Waterlandpleinbuurt,31000
2015,wijken,NK,Volewijck,26000
2015,wijken,NL,IJplein/Vogelbuurt,27300
2015,wijken,NM,Tuindorp Buiksloot,29400
2015,wijken,NN,Tuindorp Nieuwendam,29800
2015,wijken,NP,Noordelijke IJ-oevers-Oost,
2015,wijken,NQ,Waterland,54400
2015,wijken,SA,Driemond,42400
2015,wijken,TA,Amstel III/Bullewijk,41700
2015,wijken,TB,Venserpolder,
2015,wijken,TC,Amsterdamse Poort e.o.,
2015,wijken,TD,H-buurt,
2015,wijken,TE,Ganzenhoef e.o.,
2015,wijken,TF,Geerdinkhof/Kantershof,
2015,wijken,TG,Bijlmermuseum,
2015,wijken,TH,K-buurt,
2015,wijken,TJ,Holendrecht,
2015,wijken,TK,Nellestein,33300
2015,wijken,TL,Reigersbos,
2015,wijken,TM,Gein,33800
2016,wijken,AA,Haarlemmerbuurt,42100
2016,wijken,AB,Jordaan,38200
2016,wijken,AC,Grachtengordel-West,67000
2016,wijken,AD,Burgwallen-Nieuwe Zijde,35100
2016,wijken,AE,Burgwallen-Oude Zijde,33900
2016,wijken,AF,Nieuwmarkt/Lastage,40300
2016,wijken,AG,Grachtengordel-Zuid,73000
2016,wijken,AH,De Weteringschans,49800
2016,wijken,AJ,Weesperbuurt/Plantage,41700
2016,wijken,AK,Oostelijke Eilanden/Kadijken,36700
2016,wijken,BA,Havens-West,
2016,wijken,BB,Coenhaven/Minervahaven,
2016,wijken,EA,Sloterdijk-West,44800
2016,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,31600
2016,wijken,EC,Houthavens,42200
2016,wijken,ED,De Kolenkit,29500
2016,wijken,EE,Landlust,31400
2016,wijken,EF,Erasmuspark,35100
2016,wijken,EG,Centrale Markt,39800
2016,wijken,EH,Staatsliedenbuurt,34600
2016,wijken,EJ,Frederik Hendrikbuurt,36500
2016,wijken,EK,Van Galenbuurt,24600
2016,wijken,EL,Geuzenbuurt,36100
2016,wijken,EM,Hoofdweg e.o.,31300
2016,wijken,EN,Chassébuurt,34500
2016,wijken,EP,Bellamybuurt,31800
2016,wijken,EQ,Da Costabuurt,38500
2016,wijken,ER,Westindische Buurt,38000
2016,wijken,ES,Van Lennepbuurt,31000
2016,wijken,ET,Overtoomse Sluis,41600
2016,wijken,EU,Helmersbuurt,45100
2016,wijken,EV,Vondelparkbuurt,65900
2016,wijken,FA,Sloterdijk Nieuw-West,
2016,wijken,FB,Geuzenveld,
2016,wijken,FC,Slotermeer-West,
2016,wijken,FD,Slotermeer-Noordoost,28900
2016,wijken,FE,Slotermeer-Zuidoost,
2016,wijken,FF,Lutkemeer/Ookmeer,46700
2016,wijken,FG,De Aker,46400
2016,wijken,FH,De Punt,30900
2016,wijken,FJ,Osdorp-Midden,32600
2016,wijken,FK,Osdorp-Oost,31200
2016,wijken,FL,Slotervaart-Noord,35400
2016,wijken,FM,Overtoomse Veld,33400
2016,wijken,FN,Slotervaart-Zuid,32100
2016,wijken,FP,Westlandgracht,39800
2016,wijken,FQ,Sloten/Nieuw-Sloten,46300
2016,wijken,KA,Hoofddorppleinbuurt,41400
2016,wijken,KB,Schinkelbuurt,37000
2016,wijken,KC,Willemspark,101500
2016,wijken,KD,Museumkwartier,80600
2016,wijken,KE,Oude Pijp,37800
2016,wijken,KF,Nieuwe Pijp,36000
2016,wijken,KG,Zuid Pijp,30500
2016,wijken,KH,Stadionbuurt,39500
2016,wijken,KJ,Apollobuurt,91200
2016,wijken,KK,Scheldebuurt,46000
2016,wijken,KL,IJselbuurt,33700
2016,wijken,KM,Rijnbuurt,34300
2016,wijken,KN,Prinses Irenebuurt e.o.,72800
2016,wijken,KP,Zuidas,71200
2016,wijken,KQ,Buitenveldert-West,43500
2016,wijken,KR,Buitenveldert-Oost,40900
2016,wijken,MA,Oostelijk Havengebied,49500
2016,wijken,MB,Weesperzijde,43100
2016,wijken,MC,Oosterparkbuurt,33700
2016,wijken,MD,Transvaalbuurt,31100
2016,wijken,ME,Dapperbuurt,32600
2016,wijken,MF,Indische Buurt-West,32000
2016,wijken,MG,Indische Buurt-Oost,30400
2016,wijken,MH,Zeeburgereiland/Bovendiep,32800
2016,wijken,MJ,IJburg-West,52500
2016,wijken,MK,IJburg-Oost,
2016,wijken,ML,IJburg-Zuid,49000
2016,wijken,MM,Frankendael,34900
2016,wijken,MN,Middenmeer,48500
2016,wijken,MP,Betondorp,27500
2016,wijken,MQ,Omval/Overamstel,39800
2016,wijken,NA,Oostzanerwerf,
2016,wijken,NB,Noordelijke IJ-oevers-West,49800
2016,wijken,NC,Tuindorp Oostzaan,32800
2016,wijken,ND,Kadoelen,46400
2016,wijken,NE,Banne Buiksloot,32200
2016,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,64600
2016,wijken,NG,Elzenhagen,51200
2016,wijken,NH,Buikslotermeer,30100
2016,wijken,NJ,Waterlandpleinbuurt,32300
2016,wijken,NK,Volewijck,27400
2016,wijken,NL,IJplein/Vogelbuurt,28400
2016,wijken,NM,Tuindorp Buiksloot,30800
2016,wijken,NN,Tuindorp Nieuwendam,30800
2016,wijken,NP,Noordelijke IJ-oevers-Oost,
2016,wijken,NQ,Waterland,58900
2016,wijken,SA,Driemond,45200
2016,wijken,TA,Amstel III/Bullewijk,35700
2016,wijken,TB,Venserpolder,
2016,wijken,TC,Amsterdamse Poort e.o.,
2016,wijken,TD,H-buurt,
2016,wijken,TE,Ganzenhoef e.o.,
2016,wijken,TF,Geerdinkhof/Kantershof,
2016,wijken,TG,Bijlmermuseum,
2016,wijken,TH,K-buurt,
2016,wijken,TJ,Holendrecht,
2016,wijken,TK,Nellestein,33500
2016,wijken,TL,Reigersbos,
2016,wijken,TM,Gein,34800
2017,wijken,AA,Haarlemmerbuurt,44700
2017,wijken,AB,Jordaan,39000
2017,wijken,AC,Grachtengordel-West,70800
2017,wijken,AD,Burgwallen-Nieuwe Zijde,38200
2017,wijken,AE,Burgwallen-Oude Zijde,35000
2017,wijken,AF,Nieuwmarkt/Lastage,41400
2017,wijken,AG,Grachtengordel-Zuid,70100
2017,wijken,AH,De Weteringschans,50100
2017,wijken,AJ,Weesperbuurt/Plantage,47100
2017,wijken,AK,Oostelijke Eilanden/Kadijken,38700
2017,wijken,BA,Havens-West,
2017,wijken,BB,Coenhaven/Minervahaven,
2017,wijken,EA,Sloterdijk-West,42600
2017,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,32300
2017,wijken,EC,Houthavens,51800
2017,wijken,ED,De Kolenkit,31100
2017,wijken,EE,Landlust,32500
2017,wijken,EF,Erasmuspark,36000
2017,wijken,EG,Centrale Markt,42200
2017,wijken,EH,Staatsliedenbuurt,35900
2017,wijken,EJ,Frederik Hendrikbuurt,37100
2017,wijken,EK,Van Galenbuurt,30300
2017,wijken,EL,Geuzenbuurt,37000
2017,wijken,EM,Hoofdweg e.o.,32400
2017,wijken,EN,Chassébuurt,36000
2017,wijken,EP,Bellamybuurt,36300
2017,wijken,EQ,Da Costabuurt,41500
2017,wijken,ER,Westindische Buurt,39800
2017,wijken,ES,Van Lennepbuurt,32200
2017,wijken,ET,Overtoomse Sluis,43700
2017,wijken,EU,Helmersbuurt,45900
2017,wijken,EV,Vondelparkbuurt,71200
2017,wijken,FA,Sloterdijk Nieuw-West,
2017,wijken,FB,Geuzenveld,
2017,wijken,FC,Slotermeer-West,
2017,wijken,FD,Slotermeer-Noordoost,30100
2017,wijken,FE,Slotermeer-Zuidoost,
2017,wijken,FF,Lutkemeer/Ookmeer,53000
2017,wijken,FG,De Aker,47400
2017,wijken,FH,De Punt,31700
2017,wijken,FJ,Osdorp-Midden,33700
2017,wijken,FK,Osdorp-Oost,31800
2017,wijken,FL,Slotervaart-Noord,36300
2017,wijken,FM,Overtoomse Veld,34900
2017,wijken,FN,Slotervaart-Zuid,32400
2017,wijken,FP,Westlandgracht,36900
2017,wijken,FQ,Sloten/Nieuw-Sloten,47200
2017,wijken,KA,Hoofddorppleinbuurt,43500
2017,wijken,KB,Schinkelbuurt,38500
2017,wijken,KC,Willemspark,107500
2017,wijken,KD,Museumkwartier,85200
2017,wijken,KE,Oude Pijp,38000
2017,wijken,KF,Nieuwe Pijp,37100
2017,wijken,KG,Zuid Pijp,31100
2017,wijken,KH,Stadionbuurt,41400
2017,wijken,KJ,Apollobuurt,98400
2017,wijken,KK,Scheldebuurt,48000
2017,wijken,KL,IJselbuurt,34400
2017,wijken,KM,Rijnbuurt,36000
2017,wijken,KN,Prinses Irenebuurt e.o.,83900
2017,wijken,KP,Zuidas,54600
2017,wijken,KQ,Buitenveldert-West,46300
2017,wijken,KR,Buitenveldert-Oost,41400
2017,wijken,MA,Oostelijk Havengebied,50000
2017,wijken,MB,Weesperzijde,45600
2017,wijken,MC,Oosterparkbuurt,35100
2017,wijken,MD,Transvaalbuurt,32600
2017,wijken,ME,Dapperbuurt,34100
2017,wijken,MF,Indische Buurt-West,33200
2017,wijken,MG,Indische Buurt-Oost,31700
2017,wijken,MH,Zeeburgereiland/Bovendiep,34800
2017,wijken,MJ,IJburg-West,54800
2017,wijken,MK,IJburg-Oost,
2017,wijken,ML,IJburg-Zuid,53300
2017,wijken,MM,Frankendael,37300
2017,wijken,MN,Middenmeer,50500
2017,wijken,MP,Betondorp,28600
2017,wijken,MQ,Omval/Overamstel,42000
2017,wijken,NA,Oostzanerwerf,
2017,wijken,NB,Noordelijke IJ-oevers-West,51400
2017,wijken,NC,Tuindorp Oostzaan,33900
2017,wijken,ND,Kadoelen,49400
2017,wijken,NE,Banne Buiksloot,33200
2017,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,68700
2017,wijken,NG,Elzenhagen,51000
2017,wijken,NH,Buikslotermeer,30700
2017,wijken,NJ,Waterlandpleinbuurt,33600
2017,wijken,NK,Volewijck,28300
2017,wijken,NL,IJplein/Vogelbuurt,29300
2017,wijken,NM,Tuindorp Buiksloot,31300
2017,wijken,NN,Tuindorp Nieuwendam,31700
2017,wijken,NP,Noordelijke IJ-oevers-Oost,30200
2017,wijken,NQ,Waterland,59800
2017,wijken,SA,Driemond,45800
2017,wijken,SC,Weesp-Noordwest,
2017,wijken,SD,Weesp Binnenstad/Zuid,
2017,wijken,TA,Amstel III/Bullewijk,27400
2017,wijken,TB,Venserpolder,
2017,wijken,TC,Amsterdamse Poort e.o.,
2017,wijken,TD,H-buurt,
2017,wijken,TE,Ganzenhoef e.o.,
2017,wijken,TF,Geerdinkhof/Kantershof,
2017,wijken,TG,Bijlmermuseum,
2017,wijken,TH,K-buurt,
2017,wijken,TJ,Holendrecht,
2017,wijken,TK,Nellestein,34500
2017,wijken,TL,Reigersbos,
2017,wijken,TM,Gein,35800
2018,wijken,AA,Haarlemmerbuurt,44200
2018,wijken,AB,Jordaan,39600
2018,wijken,AC,Grachtengordel-West,66900
2018,wijken,AD,Burgwallen-Nieuwe Zijde,36700
2018,wijken,AE,Burgwallen-Oude Zijde,34800
2018,wijken,AF,Nieuwmarkt/Lastage,41100
2018,wijken,AG,Grachtengordel-Zuid,69300
2018,wijken,AH,De Weteringschans,50000
2018,wijken,AJ,Weesperbuurt/Plantage,47700
2018,wijken,AK,Oostelijke Eilanden/Kadijken,38100
2018,wijken,BA,Havens-West,
2018,wijken,BB,Coenhaven/Minervahaven,
2018,wijken,EA,Sloterdijk-West,48600
2018,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,33200
2018,wijken,EC,Houthavens,51100
2018,wijken,ED,De Kolenkit,32100
2018,wijken,EE,Landlust,33800
2018,wijken,EF,Erasmuspark,37400
2018,wijken,EG,Centrale Markt,42300
2018,wijken,EH,Staatsliedenbuurt,37100
2018,wijken,EJ,Frederik Hendrikbuurt,37600
2018,wijken,EK,Van Galenbuurt,31800
2018,wijken,EL,Geuzenbuurt,38600
2018,wijken,EM,Hoofdweg e.o.,33600
2018,wijken,EN,Chassébuurt,37400
2018,wijken,EP,Bellamybuurt,37400
2018,wijken,EQ,Da Costabuurt,42600
2018,wijken,ER,Westindische Buurt,40700
2018,wijken,ES,Van Lennepbuurt,33600
2018,wijken,ET,Overtoomse Sluis,44600
2018,wijken,EU,Helmersbuurt,45700
2018,wijken,EV,Vondelparkbuurt,67100
2018,wijken,FA,Sloterdijk Nieuw-West,21200
2018,wijken,FB,Geuzenveld,
2018,wijken,FC,Slotermeer-West,
2018,wijken,FD,Slotermeer-Noordoost,31200
2018,wijken,FE,Slotermeer-Zuidoost,
2018,wijken,FF,Lutkemeer/Ookmeer,54400
2018,wijken,FG,De Aker,48300
2018,wijken,FH,De Punt,32300
2018,wijken,FJ,Osdorp-Midden,34400
2018,wijken,FK,Osdorp-Oost,32500
2018,wijken,FL,Slotervaart-Noord,36700
2018,wijken,FM,Overtoomse Veld,35100
2018,wijken,FN,Slotervaart-Zuid,32400
2018,wijken,FP,Westlandgracht,36800
2018,wijken,FQ,Sloten/Nieuw-Sloten,48100
2018,wijken,KA,Hoofddorppleinbuurt,44700
2018,wijken,KB,Schinkelbuurt,40400
2018,wijken,KC,Willemspark,110300
2018,wijken,KD,Museumkwartier,80500
2018,wijken,KE,Oude Pijp,39300
2018,wijken,KF,Nieuwe Pijp,38900
2018,wijken,KG,Zuid Pijp,31600
2018,wijken,KH,Stadionbuurt,42400
2018,wijken,KJ,Apollobuurt,96400
2018,wijken,KK,Scheldebuurt,48600
2018,wijken,KL,IJselbuurt,35600
2018,wijken,KM,Rijnbuurt,37200
2018,wijken,KN,Prinses Irenebuurt e.o.,75100
2018,wijken,KP,Zuidas,58900
2018,wijken,KQ,Buitenveldert-West,45200
2018,wijken,KR,Buitenveldert-Oost,41900
2018,wijken,MA,Oostelijk Havengebied,50500
2018,wijken,MB,Weesperzijde,48900
2018,wijken,MC,Oosterparkbuurt,35800
2018,wijken,MD,Transvaalbuurt,33900
2018,wijken,ME,Dapperbuurt,35300
2018,wijken,MF,Indische Buurt-West,34300
2018,wijken,MG,Indische Buurt-Oost,32600
2018,wijken,MH,Zeeburgereiland/Bovendiep,35800
2018,wijken,MJ,IJburg-West,55700
2018,wijken,MK,IJburg-Oost,
2018,wijken,ML,IJburg-Zuid,54400
2018,wijken,MM,Frankendael,38300
2018,wijken,MN,Middenmeer,50900
2018,wijken,MP,Betondorp,29400
2018,wijken,MQ,Omval/Overamstel,41400
2018,wijken,NA,Oostzanerwerf,
2018,wijken,NB,Noordelijke IJ-oevers-West,46700
2018,wijken,NC,Tuindorp Oostzaan,35100
2018,wijken,ND,Kadoelen,50000
2018,wijken,NE,Banne Buiksloot,34100
2018,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,69000
2018,wijken,NG,Elzenhagen,51400
2018,wijken,NH,Buikslotermeer,31300
2018,wijken,NJ,Waterlandpleinbuurt,34500
2018,wijken,NK,Volewijck,28800
2018,wijken,NL,IJplein/Vogelbuurt,30500
2018,wijken,NM,Tuindorp Buiksloot,32300
2018,wijken,NN,Tuindorp Nieuwendam,32700
2018,wijken,NP,Noordelijke IJ-oevers-Oost,30800
2018,wijken,NQ,Waterland,63500
2018,wijken,SA,Driemond,44500
2018,wijken,SB,Bloemendalerpolder,
2018,wijken,SC,Weesp-Noordwest,
2018,wijken,SD,Weesp Binnenstad/Zuid,
2018,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2018,wijken,TA,Amstel III/Bullewijk,25600
2018,wijken,TB,Venserpolder,
2018,wijken,TC,Amsterdamse Poort e.o.,
2018,wijken,TD,H-buurt,
2018,wijken,TE,Ganzenhoef e.o.,
2018,wijken,TF,Geerdinkhof/Kantershof,
2018,wijken,TG,Bijlmermuseum,
2018,wijken,TH,K-buurt,
2018,wijken,TJ,Holendrecht,
2018,wijken,TK,Nellestein,35100
2018,wijken,TL,Reigersbos,
2018,wijken,TM,Gein,36300
2019,wijken,AA,Haarlemmerbuurt,46800
2019,wijken,AB,Jordaan,44100
2019,wijken,AC,Grachtengordel-West,71800
2019,wijken,AD,Burgwallen-Nieuwe Zijde,39500
2019,wijken,AE,Burgwallen-Oude Zijde,38100
2019,wijken,AF,Nieuwmarkt/Lastage,47200
2019,wijken,AG,Grachtengordel-Zuid,86400
2019,wijken,AH,De Weteringschans,61100
2019,wijken,AJ,Weesperbuurt/Plantage,53000
2019,wijken,AK,Oostelijke Eilanden/Kadijken,41900
2019,wijken,BA,Havens-West,
2019,wijken,BB,Coenhaven/Minervahaven,
2019,wijken,EA,Sloterdijk-West,44800
2019,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,35700
2019,wijken,EC,Houthavens,61500
2019,wijken,ED,De Kolenkit,34700
2019,wijken,EE,Landlust,36500
2019,wijken,EF,Erasmuspark,40500
2019,wijken,EG,Centrale Markt,44200
2019,wijken,EH,Staatsliedenbuurt,38900
2019,wijken,EJ,Frederik Hendrikbuurt,40000
2019,wijken,EK,Van Galenbuurt,33600
2019,wijken,EL,Geuzenbuurt,41400
2019,wijken,EM,Hoofdweg e.o.,39300
2019,wijken,EN,Chassébuurt,40100
2019,wijken,EP,Bellamybuurt,41000
2019,wijken,EQ,Da Costabuurt,43800
2019,wijken,ER,Westindische Buurt,43600
2019,wijken,ES,Van Lennepbuurt,36100
2019,wijken,ET,Overtoomse Sluis,47400
2019,wijken,EU,Helmersbuurt,49100
2019,wijken,EV,Vondelparkbuurt,74600
2019,wijken,FA,Sloterdijk Nieuw-West,26000
2019,wijken,FB,Geuzenveld,
2019,wijken,FC,Slotermeer-West,
2019,wijken,FD,Slotermeer-Noordoost,32200
2019,wijken,FE,Slotermeer-Zuidoost,
2019,wijken,FF,Lutkemeer/Ookmeer,50700
2019,wijken,FG,De Aker,50800
2019,wijken,FH,De Punt,34600
2019,wijken,FJ,Osdorp-Midden,36100
2019,wijken,FK,Osdorp-Oost,34500
2019,wijken,FL,Slotervaart-Noord,38700
2019,wijken,FM,Overtoomse Veld,38400
2019,wijken,FN,Slotervaart-Zuid,34700
2019,wijken,FP,Westlandgracht,39900
2019,wijken,FQ,Sloten/Nieuw-Sloten,50900
2019,wijken,KA,Hoofddorppleinbuurt,47400
2019,wijken,KB,Schinkelbuurt,42800
2019,wijken,KC,Willemspark,121400
2019,wijken,KD,Museumkwartier,89600
2019,wijken,KE,Oude Pijp,41700
2019,wijken,KF,Nieuwe Pijp,40800
2019,wijken,KG,Zuid Pijp,33500
2019,wijken,KH,Stadionbuurt,44100
2019,wijken,KJ,Apollobuurt,108200
2019,wijken,KK,Scheldebuurt,52300
2019,wijken,KL,IJselbuurt,37300
2019,wijken,KM,Rijnbuurt,42600
2019,wijken,KN,Prinses Irenebuurt e.o.,83900
2019,wijken,KP,Zuidas,61500
2019,wijken,KQ,Buitenveldert-West,48500
2019,wijken,KR,Buitenveldert-Oost,46000
2019,wijken,MA,Oostelijk Havengebied,53100
2019,wijken,MB,Weesperzijde,50900
2019,wijken,MC,Oosterparkbuurt,38000
2019,wijken,MD,Transvaalbuurt,36400
2019,wijken,ME,Dapperbuurt,37900
2019,wijken,MF,Indische Buurt-West,36400
2019,wijken,MG,Indische Buurt-Oost,33800
2019,wijken,MH,Zeeburgereiland/Bovendiep,40500
2019,wijken,MJ,IJburg-West,58200
2019,wijken,MK,IJburg-Oost,
2019,wijken,ML,IJburg-Zuid,57000
2019,wijken,MM,Frankendael,40200
2019,wijken,MN,Middenmeer,55100
2019,wijken,MP,Betondorp,30300
2019,wijken,MQ,Omval/Overamstel,44100
2019,wijken,NA,Oostzanerwerf,
2019,wijken,NB,Noordelijke IJ-oevers-West,49600
2019,wijken,NC,Tuindorp Oostzaan,37300
2019,wijken,ND,Kadoelen,52600
2019,wijken,NE,Banne Buiksloot,36100
2019,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,74100
2019,wijken,NG,Elzenhagen,51800
2019,wijken,NH,Buikslotermeer,32500
2019,wijken,NJ,Waterlandpleinbuurt,36100
2019,wijken,NK,Volewijck,30600
2019,wijken,NL,IJplein/Vogelbuurt,32400
2019,wijken,NM,Tuindorp Buiksloot,34100
2019,wijken,NN,Tuindorp Nieuwendam,33900
2019,wijken,NP,Noordelijke IJ-oevers-Oost,30500
2019,wijken,NQ,Waterland,69100
2019,wijken,SA,Driemond,47400
2019,wijken,SB,Bloemendalerpolder,
2019,wijken,SC,Weesp-Noordwest,
2019,wijken,SD,Weesp Binnenstad/Zuid,
2019,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2019,wijken,TA,Amstel III/Bullewijk,25200
2019,wijken,TB,Venserpolder,
2019,wijken,TC,Amsterdamse Poort e.o.,
2019,wijken,TD,H-buurt,
2019,wijken,TE,Ganzenhoef e.o.,
2019,wijken,TF,Geerdinkhof/Kantershof,
2019,wijken,TG,Bijlmermuseum,
2019,wijken,TH,K-buurt,
2019,wijken,TJ,Holendrecht,
2019,wijken,TK,Nellestein,37800
2019,wijken,TL,Reigersbos,
2019,wijken,TM,Gein,37300
