Year,Geography,Code,Name,Population
2016,wijken,FL,Slotervaart-Noord,7990
2016,wijken,FM,Overtoomse Veld,12139
2016,wijken,FN,Slotervaart-Zuid,9666
2016,wijken,FP,Westlandgracht,7837
2016,wijken,FQ,Sloten/Nieuw-Sloten,13977
2016,wijken,KA,Hoofddorppleinbuurt,11767
2016,wijken,KB,Schinkelbuurt,3844
2016,wijken,KC,Willemspark,5647
2016,wijken,KD,Museumkwartier,12866
2016,wijken,KE,Oude Pijp,14871
2016,wijken,KF,Nieuwe Pijp,12406
2016,wijken,KG,Zuid Pijp,8276
2016,wijken,KH,Stadionbuurt,11646
2016,wijken,KJ,Apollobuurt,8764
2016,wijken,KK,Scheldebuurt,14752
2016,wijken,KL,IJselbuurt,5360
2016,wijken,KM,Rijnbuurt,9128
2016,wijken,KN,Prinses Irenebuurt e.o.,1318
2016,wijken,KP,Zuidas,2256
2016,wijken,KQ,Buitenveldert-West,12697
2016,wijken,KR,Buitenveldert-Oost,7660
2016,wijken,MA,Oostelijk Havengebied,18495
2016,wijken,MB,Weesperzijde,5225
2016,wijken,MC,Oosterparkbuurt,10957
2016,wijken,MD,Transvaalbuurt,9426
2016,wijken,ME,Dapperbuurt,9255
2016,wijken,MF,Indische Buurt-West,12590
2016,wijken,MG,Indische Buurt-Oost,10379
2016,wijken,MH,Zeeburgereiland/Bovendiep,1204
2016,wijken,MJ,IJburg-West,14431
2016,wijken,MK,IJburg-Oost,
2016,wijken,ML,IJburg-Zuid,7009
2016,wijken,MM,Frankendael,11004
2016,wijken,MN,Middenmeer,15308
2016,wijken,MP,Betondorp,3215
2016,wijken,MQ,Omval/Overamstel,3923
2016,wijken,NA,Oostzanerwerf,8764
2016,wijken,NB,Noordelijke IJ-oevers-West,1692
2016,wijken,NC,Tuindorp Oostzaan,11168
2016,wijken,ND,Kadoelen,3036
2016,wijken,NE,Banne Buiksloot,14186
2016,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1690
2016,wijken,NG,Elzenhagen,2452
2016,wijken,NH,Buikslotermeer,10956
2016,wijken,NJ,Waterlandpleinbuurt,13311
2016,wijken,NK,Volewijck,9655
2016,wijken,NL,IJplein/Vogelbuurt,8246
2016,wijken,NM,Tuindorp Buiksloot,1866
2016,wijken,NN,Tuindorp Nieuwendam,3520
2016,wijken,NP,Noordelijke IJ-oevers-Oost,164
2016,wijken,NQ,Waterland,2211
2016,wijken,SA,Driemond,1522
2016,wijken,TA,Amstel III/Bullewijk,438
2016,wijken,TB,Venserpolder,8645
2016,wijken,TC,Amsterdamse Poort e.o.,8013
2016,wijken,TD,H-buurt,7323
2016,wijken,TE,Ganzenhoef e.o.,7141
2016,wijken,TF,Geerdinkhof/Kantershof,7068
2016,wijken,TG,Bijlmermuseum,7098
2016,wijken,TH,K-buurt,5953
2016,wijken,TJ,Holendrecht,9792
2016,wijken,TK,Nellestein,2969
2016,wijken,TL,Reigersbos,8528
2016,wijken,TM,Gein,11567
2017,wijken,AA,Haarlemmerbuurt,9304
2017,wijken,AB,Jordaan,19316
2017,wijken,AC,Grachtengordel-West,6371
2017,wijken,AD,Burgwallen-Nieuwe Zijde,3991
2017,wijken,AE,Burgwallen-Oude Zijde,4246
2017,wijken,AF,Nieuwmarkt/Lastage,9649
2017,wijken,AG,Grachtengordel-Zuid,5407
2017,wijken,AH,De Weteringschans,7256
2017,wijken,AJ,Weesperbuurt/Plantage,7894
2017,wijken,AK,Oostelijke Eilanden/Kadijken,12988
2017,wijken,BA,Havens-West,160
2017,wijken,BB,Coenhaven/Minervahaven,32
2017,wijken,EA,Sloterdijk-West,526
2017,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10804
2017,wijken,EC,Houthavens,1065
2017,wijken,ED,De Kolenkit,9918
2017,wijken,EE,Landlust,18652
2017,wijken,EF,Erasmuspark,5765
2017,wijken,EG,Centrale Markt,2452
2017,wijken,EH,Staatsliedenbuurt,13268
2017,wijken,EJ,Frederik Hendrikbuurt,8414
2017,wijken,EK,Van Galenbuurt,6977
2017,wijken,EL,Geuzenbuurt,6935
2017,wijken,EM,Hoofdweg e.o.,10619
2017,wijken,EN,Chassébuurt,6211
2017,wijken,EP,Bellamybuurt,6391
2017,wijken,EQ,Da Costabuurt,4742
2017,wijken,ER,Westindische Buurt,6944
2017,wijken,ES,Van Lennepbuurt,6985
2017,wijken,ET,Overtoomse Sluis,7807
2017,wijken,EU,Helmersbuurt,7470
2017,wijken,EV,Vondelparkbuurt,1897
2017,wijken,FA,Sloterdijk Nieuw-West,149
2017,wijken,FB,Geuzenveld,18188
2017,wijken,FC,Slotermeer-West,11163
2017,wijken,FD,Slotermeer-Noordoost,9410
2017,wijken,FE,Slotermeer-Zuidoost,6214
2017,wijken,FF,Lutkemeer/Ookmeer,867
2017,wijken,FG,De Aker,14445
2017,wijken,FH,De Punt,5997
2017,wijken,FJ,Osdorp-Midden,16009
2017,wijken,FK,Osdorp-Oost,16116
2017,wijken,FL,Slotervaart-Noord,7897
2017,wijken,FM,Overtoomse Veld,12328
2017,wijken,FN,Slotervaart-Zuid,10194
2017,wijken,FP,Westlandgracht,8706
2017,wijken,FQ,Sloten/Nieuw-Sloten,13994
2017,wijken,KA,Hoofddorppleinbuurt,11853
2017,wijken,KB,Schinkelbuurt,3837
2017,wijken,KC,Willemspark,5538
2017,wijken,KD,Museumkwartier,12841
2017,wijken,KE,Oude Pijp,14711
2017,wijken,KF,Nieuwe Pijp,12306
2017,wijken,KG,Zuid Pijp,8254
2017,wijken,KH,Stadionbuurt,11806
2017,wijken,KJ,Apollobuurt,8691
2017,wijken,KK,Scheldebuurt,15088
2017,wijken,KL,IJselbuurt,5373
2017,wijken,KM,Rijnbuurt,9183
2017,wijken,KN,Prinses Irenebuurt e.o.,1313
2017,wijken,KP,Zuidas,2800
2017,wijken,KQ,Buitenveldert-West,13074
2017,wijken,KR,Buitenveldert-Oost,7764
2017,wijken,MA,Oostelijk Havengebied,18646
2017,wijken,MB,Weesperzijde,5429
2017,wijken,MC,Oosterparkbuurt,10906
2017,wijken,MD,Transvaalbuurt,9413
2017,wijken,ME,Dapperbuurt,9755
2017,wijken,MF,Indische Buurt-West,12668
2017,wijken,MG,Indische Buurt-Oost,10264
2017,wijken,MH,Zeeburgereiland/Bovendiep,2178
2017,wijken,MJ,IJburg-West,14531
2017,wijken,MK,IJburg-Oost,
2017,wijken,ML,IJburg-Zuid,7666
2017,wijken,MM,Frankendael,11072
2017,wijken,MN,Middenmeer,15577
2017,wijken,MP,Betondorp,3234
2017,wijken,MQ,Omval/Overamstel,4428
2017,wijken,NA,Oostzanerwerf,8902
2017,wijken,NB,Noordelijke IJ-oevers-West,2546
2017,wijken,NC,Tuindorp Oostzaan,11348
2017,wijken,ND,Kadoelen,3074
2017,wijken,NE,Banne Buiksloot,14367
2017,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1685
2017,wijken,NG,Elzenhagen,2555
2017,wijken,NH,Buikslotermeer,11121
2017,wijken,NJ,Waterlandpleinbuurt,13275
2017,wijken,NK,Volewijck,9731
2017,wijken,NL,IJplein/Vogelbuurt,8289
2017,wijken,NM,Tuindorp Buiksloot,1925
2017,wijken,NN,Tuindorp Nieuwendam,3539
2017,wijken,NP,Noordelijke IJ-oevers-Oost,208
2017,wijken,NQ,Waterland,2201
2017,wijken,SA,Driemond,1567
2017,wijken,SC,Weesp-Noordwest,
2017,wijken,SD,Weesp Binnenstad/Zuid,
2017,wijken,TA,Amstel III/Bullewijk,666
2017,wijken,TB,Venserpolder,8655
2017,wijken,TC,Amsterdamse Poort e.o.,8163
2017,wijken,TD,H-buurt,7579
2017,wijken,TE,Ganzenhoef e.o.,7586
2017,wijken,TF,Geerdinkhof/Kantershof,7097
2017,wijken,TG,Bijlmermuseum,7681
2017,wijken,TH,K-buurt,6127
2017,wijken,TJ,Holendrecht,9802
2017,wijken,TK,Nellestein,2948
2017,wijken,TL,Reigersbos,8506
2017,wijken,TM,Gein,11477
2018,wijken,AA,Haarlemmerbuurt,9318
2018,wijken,AB,Jordaan,19442
2018,wijken,AC,Grachtengordel-West,6386
2018,wijken,AD,Burgwallen-Nieuwe Zijde,3934
2018,wijken,AE,Burgwallen-Oude Zijde,4306
2018,wijken,AF,Nieuwmarkt/Lastage,9780
2018,wijken,AG,Grachtengordel-Zuid,5355
2018,wijken,AH,De Weteringschans,7238
2018,wijken,AJ,Weesperbuurt/Plantage,7872
2018,wijken,AK,Oostelijke Eilanden/Kadijken,13220
2018,wijken,BA,Havens-West,159
2018,wijken,BB,Coenhaven/Minervahaven,39
2018,wijken,EA,Sloterdijk-West,504
2018,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10785
2018,wijken,EC,Houthavens,1118
2018,wijken,ED,De Kolenkit,10081
2018,wijken,EE,Landlust,18571
2018,wijken,EF,Erasmuspark,5850
2018,wijken,EG,Centrale Markt,2428
2018,wijken,EH,Staatsliedenbuurt,13315
2018,wijken,EJ,Frederik Hendrikbuurt,8441
2018,wijken,EK,Van Galenbuurt,7158
2018,wijken,EL,Geuzenbuurt,6903
2018,wijken,EM,Hoofdweg e.o.,10412
2018,wijken,EN,Chassébuurt,6243
2018,wijken,EP,Bellamybuurt,6592
2018,wijken,EQ,Da Costabuurt,4705
2018,wijken,ER,Westindische Buurt,6950
2018,wijken,ES,Van Lennepbuurt,6990
2018,wijken,ET,Overtoomse Sluis,7891
2018,wijken,EU,Helmersbuurt,7411
2018,wijken,EV,Vondelparkbuurt,1862
2018,wijken,FA,Sloterdijk Nieuw-West,525
2018,wijken,FB,Geuzenveld,18153
2018,wijken,FC,Slotermeer-West,11357
2018,wijken,FD,Slotermeer-Noordoost,9299
2018,wijken,FE,Slotermeer-Zuidoost,6606
2018,wijken,FF,Lutkemeer/Ookmeer,868
2018,wijken,FG,De Aker,14536
2018,wijken,FH,De Punt,6074
2018,wijken,FJ,Osdorp-Midden,16062
2018,wijken,FK,Osdorp-Oost,16308
2018,wijken,FL,Slotervaart-Noord,7999
2018,wijken,FM,Overtoomse Veld,13373
2018,wijken,FN,Slotervaart-Zuid,10556
2018,wijken,FP,Westlandgracht,10060
2018,wijken,FQ,Sloten/Nieuw-Sloten,14005
2018,wijken,KA,Hoofddorppleinbuurt,11836
2018,wijken,KB,Schinkelbuurt,3826
2018,wijken,KC,Willemspark,5503
2018,wijken,KD,Museumkwartier,12628
2018,wijken,KE,Oude Pijp,14827
2018,wijken,KF,Nieuwe Pijp,12328
2018,wijken,KG,Zuid Pijp,8206
2018,wijken,KH,Stadionbuurt,11798
2018,wijken,KJ,Apollobuurt,8644
2018,wijken,KK,Scheldebuurt,15119
2018,wijken,KL,IJselbuurt,5387
2018,wijken,KM,Rijnbuurt,9166
2018,wijken,KN,Prinses Irenebuurt e.o.,1336
2018,wijken,KP,Zuidas,3703
2018,wijken,KQ,Buitenveldert-West,13372
2018,wijken,KR,Buitenveldert-Oost,7869
2018,wijken,MA,Oostelijk Havengebied,18552
2018,wijken,MB,Weesperzijde,5536
2018,wijken,MC,Oosterparkbuurt,10896
2018,wijken,MD,Transvaalbuurt,9345
2018,wijken,ME,Dapperbuurt,10069
2018,wijken,MF,Indische Buurt-West,12657
2018,wijken,MG,Indische Buurt-Oost,10218
2018,wijken,MH,Zeeburgereiland/Bovendiep,3141
2018,wijken,MJ,IJburg-West,14823
2018,wijken,MK,IJburg-Oost,
2018,wijken,ML,IJburg-Zuid,8098
2018,wijken,MM,Frankendael,10807
2018,wijken,MN,Middenmeer,15455
2018,wijken,MP,Betondorp,3253
2018,wijken,MQ,Omval/Overamstel,4604
2018,wijken,NA,Oostzanerwerf,8893
2018,wijken,NB,Noordelijke IJ-oevers-West,3594
2018,wijken,NC,Tuindorp Oostzaan,11531
2018,wijken,ND,Kadoelen,3118
2018,wijken,NE,Banne Buiksloot,14309
2018,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1695
2018,wijken,NG,Elzenhagen,2736
2018,wijken,NH,Buikslotermeer,11173
2018,wijken,NJ,Waterlandpleinbuurt,13179
2018,wijken,NK,Volewijck,9760
2018,wijken,NL,IJplein/Vogelbuurt,8256
2018,wijken,NM,Tuindorp Buiksloot,1910
2018,wijken,NN,Tuindorp Nieuwendam,3528
2018,wijken,NP,Noordelijke IJ-oevers-Oost,316
2018,wijken,NQ,Waterland,2277
2018,wijken,SA,Driemond,1589
2018,wijken,SB,Bloemendalerpolder,
2018,wijken,SC,Weesp-Noordwest,
2018,wijken,SD,Weesp Binnenstad/Zuid,
2018,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2018,wijken,TA,Amstel III/Bullewijk,714
2018,wijken,TB,Venserpolder,8650
2018,wijken,TC,Amsterdamse Poort e.o.,8140
2018,wijken,TD,H-buurt,7504
2018,wijken,TE,Ganzenhoef e.o.,7696
2018,wijken,TF,Geerdinkhof/Kantershof,7096
2018,wijken,TG,Bijlmermuseum,7774
2018,wijken,TH,K-buurt,6282
2018,wijken,TJ,Holendrecht,9768
2018,wijken,TK,Nellestein,2896
2018,wijken,TL,Reigersbos,8504
2018,wijken,TM,Gein,11386
2019,wijken,AA,Haarlemmerbuurt,9313
2019,wijken,AB,Jordaan,19433
2019,wijken,AC,Grachtengordel-West,6374
2019,wijken,AD,Burgwallen-Nieuwe Zijde,4130
2019,wijken,AE,Burgwallen-Oude Zijde,4293
2019,wijken,AF,Nieuwmarkt/Lastage,9676
2019,wijken,AG,Grachtengordel-Zuid,5383
2019,wijken,AH,De Weteringschans,7258
2019,wijken,AJ,Weesperbuurt/Plantage,7744
2019,wijken,AK,Oostelijke Eilanden/Kadijken,13258
2019,wijken,BA,Havens-West,137
2019,wijken,BB,Coenhaven/Minervahaven,40
2019,wijken,EA,Sloterdijk-West,546
2019,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10791
2019,wijken,EC,Houthavens,2394
2019,wijken,ED,De Kolenkit,10166
2019,wijken,EE,Landlust,18899
2019,wijken,EF,Erasmuspark,5887
2019,wijken,EG,Centrale Markt,2485
2019,wijken,EH,Staatsliedenbuurt,13162
2019,wijken,EJ,Frederik Hendrikbuurt,8314
2019,wijken,EK,Van Galenbuurt,7527
2019,wijken,EL,Geuzenbuurt,6817
2019,wijken,EM,Hoofdweg e.o.,10367
2019,wijken,EN,Chassébuurt,6207
2019,wijken,EP,Bellamybuurt,6528
2019,wijken,EQ,Da Costabuurt,4643
2019,wijken,ER,Westindische Buurt,6924
2019,wijken,ES,Van Lennepbuurt,7030
2019,wijken,ET,Overtoomse Sluis,7917
2019,wijken,EU,Helmersbuurt,7461
2019,wijken,EV,Vondelparkbuurt,1843
2019,wijken,FA,Sloterdijk Nieuw-West,864
2019,wijken,FB,Geuzenveld,18706
2019,wijken,FC,Slotermeer-West,11358
2019,wijken,FD,Slotermeer-Noordoost,9355
2019,wijken,FE,Slotermeer-Zuidoost,6630
2019,wijken,FF,Lutkemeer/Ookmeer,1129
2019,wijken,FG,De Aker,14532
2019,wijken,FH,De Punt,6136
2019,wijken,FJ,Osdorp-Midden,15765
2019,wijken,FK,Osdorp-Oost,16298
2019,wijken,FL,Slotervaart-Noord,8063
2019,wijken,FM,Overtoomse Veld,13923
2019,wijken,FN,Slotervaart-Zuid,10648
2019,wijken,FP,Westlandgracht,10581
2019,wijken,FQ,Sloten/Nieuw-Sloten,13976
2019,wijken,KA,Hoofddorppleinbuurt,11817
2019,wijken,KB,Schinkelbuurt,3934
2019,wijken,KC,Willemspark,5499
2019,wijken,KD,Museumkwartier,12728
2019,wijken,KE,Oude Pijp,14767
2019,wijken,KF,Nieuwe Pijp,12373
2019,wijken,KG,Zuid Pijp,8205
2019,wijken,KH,Stadionbuurt,11827
2019,wijken,KJ,Apollobuurt,8636
2019,wijken,KK,Scheldebuurt,15115
2019,wijken,KL,IJselbuurt,5311
2019,wijken,KM,Rijnbuurt,9112
2019,wijken,KN,Prinses Irenebuurt e.o.,1337
2019,wijken,KP,Zuidas,3853
2019,wijken,KQ,Buitenveldert-West,13531
2019,wijken,KR,Buitenveldert-Oost,7921
2019,wijken,MA,Oostelijk Havengebied,18842
2019,wijken,MB,Weesperzijde,5855
2019,wijken,MC,Oosterparkbuurt,10858
2019,wijken,MD,Transvaalbuurt,9260
2019,wijken,ME,Dapperbuurt,10189
2019,wijken,MF,Indische Buurt-West,12626
2019,wijken,MG,Indische Buurt-Oost,10058
2019,wijken,MH,Zeeburgereiland/Bovendiep,3653
2019,wijken,MJ,IJburg-West,15465
2019,wijken,MK,IJburg-Oost,
2019,wijken,ML,IJburg-Zuid,8253
2019,wijken,MM,Frankendael,11311
2019,wijken,MN,Middenmeer,15867
2019,wijken,MP,Betondorp,3263
2019,wijken,MQ,Omval/Overamstel,4800
2019,wijken,NA,Oostzanerwerf,8899
2019,wijken,NB,Noordelijke IJ-oevers-West,4057
2019,wijken,NC,Tuindorp Oostzaan,11713
2019,wijken,ND,Kadoelen,3291
2019,wijken,NE,Banne Buiksloot,14417
2019,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1694
2019,wijken,NG,Elzenhagen,2853
2019,wijken,NH,Buikslotermeer,11129
2019,wijken,NJ,Waterlandpleinbuurt,13190
2019,wijken,NK,Volewijck,9646
2019,wijken,NL,IJplein/Vogelbuurt,8270
2019,wijken,NM,Tuindorp Buiksloot,1882
2019,wijken,NN,Tuindorp Nieuwendam,3521
2019,wijken,NP,Noordelijke IJ-oevers-Oost,326
2019,wijken,NQ,Waterland,2312
2019,wijken,SA,Driemond,1645
2019,wijken,SB,Bloemendalerpolder,
2019,wijken,SC,Weesp-Noordwest,
2019,wijken,SD,Weesp Binnenstad/Zuid,
2019,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2019,wijken,TA,Amstel III/Bullewijk,715
2019,wijken,TB,Venserpolder,8700
2019,wijken,TC,Amsterdamse Poort e.o.,7994
2019,wijken,TD,H-buurt,7493
2019,wijken,TE,Ganzenhoef e.o.,7717
2019,wijken,TF,Geerdinkhof/Kantershof,7124
2019,wijken,TG,Bijlmermuseum,7861
2019,wijken,TH,K-buurt,6779
2019,wijken,TJ,Holendrecht,9734
2019,wijken,TK,Nellestein,2882
2019,wijken,TL,Reigersbos,8528
2019,wijken,TM,Gein,11438
2020,wijken,AA,Haarlemmerbuurt,9275
2020,wijken,AB,Jordaan,19399
2020,wijken,AC,Grachtengordel-West,6440
2020,wijken,AD,Burgwallen-Nieuwe Zijde,4134
2020,wijken,AE,Burgwallen-Oude Zijde,4465
2020,wijken,AF,Nieuwmarkt/Lastage,9703
2020,wijken,AG,Grachtengordel-Zuid,5436
2020,wijken,AH,De Weteringschans,7294
2020,wijken,AJ,Weesperbuurt/Plantage,7480
2020,wijken,AK,Oostelijke Eilanden/Kadijken,13684
2020,wijken,BA,Havens-West,76
2020,wijken,BB,Coenhaven/Minervahaven,30
2020,wijken,EA,Sloterdijk-West,536
2020,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10786
2020,wijken,EC,Houthavens,2950
2020,wijken,ED,De Kolenkit,10724
2020,wijken,EE,Landlust,19061
2020,wijken,EF,Erasmuspark,5872
2020,wijken,EG,Centrale Markt,2472
2020,wijken,EH,Staatsliedenbuurt,13098
2020,wijken,EJ,Frederik Hendrikbuurt,8273
2020,wijken,EK,Van Galenbuurt,7696
2020,wijken,EL,Geuzenbuurt,6842
2020,wijken,EM,Hoofdweg e.o.,10435
2020,wijken,EN,Chassébuurt,6162
2020,wijken,EP,Bellamybuurt,6673
2020,wijken,EQ,Da Costabuurt,4660
2020,wijken,ER,Westindische Buurt,6959
2020,wijken,ES,Van Lennepbuurt,7083
2020,wijken,ET,Overtoomse Sluis,8006
2020,wijken,EU,Helmersbuurt,7362
2020,wijken,EV,Vondelparkbuurt,1771
2020,wijken,FA,Sloterdijk Nieuw-West,842
2020,wijken,FB,Geuzenveld,18987
2020,wijken,FC,Slotermeer-West,11205
2020,wijken,FD,Slotermeer-Noordoost,9480
2020,wijken,FE,Slotermeer-Zuidoost,6830
2020,wijken,FF,Lutkemeer/Ookmeer,1218
2020,wijken,FG,De Aker,14470
2020,wijken,FH,De Punt,6228
2020,wijken,FJ,Osdorp-Midden,15712
2020,wijken,FK,Osdorp-Oost,16676
2020,wijken,FL,Slotervaart-Noord,8137
2020,wijken,FM,Overtoomse Veld,14149
2020,wijken,FN,Slotervaart-Zuid,10811
2020,wijken,FP,Westlandgracht,11345
2020,wijken,FQ,Sloten/Nieuw-Sloten,14034
2020,wijken,KA,Hoofddorppleinbuurt,11860
2020,wijken,KB,Schinkelbuurt,3958
2020,wijken,KC,Willemspark,5516
2020,wijken,KD,Museumkwartier,12619
2020,wijken,KE,Oude Pijp,14812
2020,wijken,KF,Nieuwe Pijp,12431
2020,wijken,KG,Zuid Pijp,8196
2020,wijken,KH,Stadionbuurt,11925
2020,wijken,KJ,Apollobuurt,8537
2020,wijken,KK,Scheldebuurt,14988
2020,wijken,KL,IJselbuurt,5292
2020,wijken,KM,Rijnbuurt,9156
2020,wijken,KN,Prinses Irenebuurt e.o.,1342
2020,wijken,KP,Zuidas,3947
2020,wijken,KQ,Buitenveldert-West,13613
2020,wijken,KR,Buitenveldert-Oost,8099
2020,wijken,MA,Oostelijk Havengebied,18924
2020,wijken,MB,Weesperzijde,5894
2020,wijken,MC,Oosterparkbuurt,10880
2020,wijken,MD,Transvaalbuurt,9237
2020,wijken,ME,Dapperbuurt,10224
2020,wijken,MF,Indische Buurt-West,12533
2020,wijken,MG,Indische Buurt-Oost,9915
2020,wijken,MH,Zeeburgereiland/Bovendiep,4704
2020,wijken,MJ,IJburg-West,15730
2020,wijken,MK,IJburg-Oost,
2020,wijken,ML,IJburg-Zuid,8264
2020,wijken,MM,Frankendael,11637
2020,wijken,MN,Middenmeer,15790
2020,wijken,MP,Betondorp,3234
2020,wijken,MQ,Omval/Overamstel,5083
2020,wijken,NA,Oostzanerwerf,8883
2020,wijken,NB,Noordelijke IJ-oevers-West,4759
2020,wijken,NC,Tuindorp Oostzaan,11958
2020,wijken,ND,Kadoelen,3488
2020,wijken,NE,Banne Buiksloot,14781
2020,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1659
2020,wijken,NG,Elzenhagen,3455
2020,wijken,NH,Buikslotermeer,11154
2020,wijken,NJ,Waterlandpleinbuurt,13191
2020,wijken,NK,Volewijck,9561
2020,wijken,NL,IJplein/Vogelbuurt,8257
2020,wijken,NM,Tuindorp Buiksloot,1885
2020,wijken,NN,Tuindorp Nieuwendam,3532
2020,wijken,NP,Noordelijke IJ-oevers-Oost,297
2020,wijken,NQ,Waterland,2378
2020,wijken,SA,Driemond,1659
2020,wijken,SB,Bloemendalerpolder,
2020,wijken,SC,Weesp-Noordwest,
2020,wijken,SD,Weesp Binnenstad/Zuid,
2020,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2020,wijken,TA,Amstel III/Bullewijk,742
2020,wijken,TB,Venserpolder,8665
2020,wijken,TC,Amsterdamse Poort e.o.,8525
2020,wijken,TD,H-buurt,7749
2020,wijken,TE,Ganzenhoef e.o.,7663
2020,wijken,TF,Geerdinkhof/Kantershof,7132
2020,wijken,TG,Bijlmermuseum,7911
2020,wijken,TH,K-buurt,7082
2020,wijken,TJ,Holendrecht,9794
2020,wijken,TK,Nellestein,2998
2020,wijken,TL,Reigersbos,8594
2020,wijken,TM,Gein,11327
2021,wijken,AA,Haarlemmerbuurt,9171
2021,wijken,AB,Jordaan,19403
2021,wijken,AC,Grachtengordel-West,6366
2021,wijken,AD,Burgwallen-Nieuwe Zijde,4026
2021,wijken,AE,Burgwallen-Oude Zijde,4525
2021,wijken,AF,Nieuwmarkt/Lastage,9629
2021,wijken,AG,Grachtengordel-Zuid,5382
2021,wijken,AH,De Weteringschans,7327
2021,wijken,AJ,Weesperbuurt/Plantage,7538
2021,wijken,AK,Oostelijke Eilanden/Kadijken,13716
2021,wijken,BA,Havens-West,50
2021,wijken,BB,Coenhaven/Minervahaven,95
2021,wijken,EA,Sloterdijk-West,508
2021,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10659
2021,wijken,EC,Houthavens,3689
2021,wijken,ED,De Kolenkit,11022
2021,wijken,EE,Landlust,18938
2021,wijken,EF,Erasmuspark,5839
2021,wijken,EG,Centrale Markt,2417
2021,wijken,EH,Staatsliedenbuurt,12903
2021,wijken,EJ,Frederik Hendrikbuurt,8271
2021,wijken,EK,Van Galenbuurt,8242
2021,wijken,EL,Geuzenbuurt,6768
2021,wijken,EM,Hoofdweg e.o.,10345
2021,wijken,EN,Chassébuurt,6099
2021,wijken,EP,Bellamybuurt,6735
2021,wijken,EQ,Da Costabuurt,4650
2021,wijken,ER,Westindische Buurt,6837
2021,wijken,ES,Van Lennepbuurt,6957
2021,wijken,ET,Overtoomse Sluis,7922
2021,wijken,EU,Helmersbuurt,7456
2021,wijken,EV,Vondelparkbuurt,1773
2021,wijken,FA,Sloterdijk Nieuw-West,854
2021,wijken,FB,Geuzenveld,18789
2021,wijken,FC,Slotermeer-West,10916
2021,wijken,FD,Slotermeer-Noordoost,9212
2021,wijken,FE,Slotermeer-Zuidoost,6879
2021,wijken,FF,Lutkemeer/Ookmeer,1189
2021,wijken,FG,De Aker,14289
2021,wijken,FH,De Punt,6170
2021,wijken,FJ,Osdorp-Midden,15380
2021,wijken,FK,Osdorp-Oost,17148
2021,wijken,FL,Slotervaart-Noord,8088
2021,wijken,FM,Overtoomse Veld,14336
2021,wijken,FN,Slotervaart-Zuid,10730
2021,wijken,FP,Westlandgracht,11398
2021,wijken,FQ,Sloten/Nieuw-Sloten,14144
2021,wijken,KA,Hoofddorppleinbuurt,11778
2021,wijken,KB,Schinkelbuurt,3983
2021,wijken,KC,Willemspark,5568
2021,wijken,KD,Museumkwartier,12537
2021,wijken,KE,Oude Pijp,14630
2021,wijken,KF,Nieuwe Pijp,12375
2021,wijken,KG,Zuid Pijp,8080
2021,wijken,KH,Stadionbuurt,11863
2021,wijken,KJ,Apollobuurt,8501
2021,wijken,KK,Scheldebuurt,14832
2021,wijken,KL,IJselbuurt,5227
2021,wijken,KM,Rijnbuurt,9084
2021,wijken,KN,Prinses Irenebuurt e.o.,1378
2021,wijken,KP,Zuidas,3931
2021,wijken,KQ,Buitenveldert-West,13568
2021,wijken,KR,Buitenveldert-Oost,7966
2021,wijken,MA,Oostelijk Havengebied,18758
2021,wijken,MB,Weesperzijde,5927
2021,wijken,MC,Oosterparkbuurt,10627
2021,wijken,MD,Transvaalbuurt,9101
2021,wijken,ME,Dapperbuurt,10043
2021,wijken,MF,Indische Buurt-West,12519
2021,wijken,MG,Indische Buurt-Oost,9750
2021,wijken,MH,Zeeburgereiland/Bovendiep,4988
2021,wijken,MJ,IJburg-West,15699
2021,wijken,MK,IJburg-Oost,71
2021,wijken,ML,IJburg-Zuid,8153
2021,wijken,MM,Frankendael,11890
2021,wijken,MN,Middenmeer,15538
2021,wijken,MP,Betondorp,3139
2021,wijken,MQ,Omval/Overamstel,5250
2021,wijken,NA,Oostzanerwerf,8856
2021,wijken,NB,Noordelijke IJ-oevers-West,5813
2021,wijken,NC,Tuindorp Oostzaan,12013
2021,wijken,ND,Kadoelen,3506
2021,wijken,NE,Banne Buiksloot,14814
2021,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,1668
2021,wijken,NG,Elzenhagen,3855
2021,wijken,NH,Buikslotermeer,11180
2021,wijken,NJ,Waterlandpleinbuurt,13560
2021,wijken,NK,Volewijck,9436
2021,wijken,NL,IJplein/Vogelbuurt,8139
2021,wijken,NM,Tuindorp Buiksloot,1897
2021,wijken,NN,Tuindorp Nieuwendam,3487
2021,wijken,NP,Noordelijke IJ-oevers-Oost,249
2021,wijken,NQ,Waterland,2414
