Year,Geography,Code,Name,27 - 65 years (%)
2010,wijken,KP,Zuidas,66.8
2010,wijken,KQ,Buitenveldert-West,49.5
2010,wijken,KR,Buitenveldert-Oost,46.5
2010,wijken,MA,Oostelijk Havengebied,66.5
2010,wijken,MB,Weesperzijde,65
2010,wijken,MC,Oosterparkbuurt,62.8
2010,wijken,MD,Transvaalbuurt,57.2
2010,wijken,ME,Dapperbuurt,59.9
2010,wijken,MF,Indische Buurt-West,59
2010,wijken,MG,Indische Buurt-Oost,56.5
2010,wijken,MH,Zeeburgereiland/Bovendiep,37
2010,wijken,MJ,IJburg-West,55.5
2010,wijken,MK,IJburg-Oost,
2010,wijken,ML,IJburg-Zuid,53.2
2010,wijken,MM,Frankendael,52.9
2010,wijken,MN,Middenmeer,55.6
2010,wijken,MP,Betondorp,54.9
2010,wijken,MQ,Omval/Overamstel,41.2
2010,wijken,NB,Noordelijke IJ-oevers-West,30.1
2010,wijken,NC,Tuindorp Oostzaan,54.3
2010,wijken,ND,Kadoelen,57.6
2010,wijken,NE,Banne Buiksloot,50.1
2010,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,56.4
2010,wijken,NG,Elzenhagen,51.7
2010,wijken,NH,Buikslotermeer,44.3
2010,wijken,NJ,Waterlandpleinbuurt,47.3
2010,wijken,NK,Volewijck,54.8
2010,wijken,NL,IJplein/Vogelbuurt,57.1
2010,wijken,NM,Tuindorp Buiksloot,54.7
2010,wijken,NN,Tuindorp Nieuwendam,54.4
2010,wijken,NP,Noordelijke IJ-oevers-Oost,66.9
2010,wijken,NQ,Waterland,57.1
2010,wijken,SA,Driemond,55
2010,wijken,TA,Amstel III/Bullewijk,70.2
2010,wijken,TB,Venserpolder,58.4
2010,wijken,TC,Amsterdamse Poort e.o.,52.8
2010,wijken,TD,H-buurt,53.7
2010,wijken,TE,Ganzenhoef e.o.,55.1
2010,wijken,TF,Geerdinkhof/Kantershof,55.1
2010,wijken,TG,Bijlmermuseum,54.6
2010,wijken,TH,K-buurt,48.9
2010,wijken,TJ,Holendrecht,49
2010,wijken,TK,Nellestein,60.5
2010,wijken,TL,Reigersbos,57.3
2010,wijken,TM,Gein,56.4
2011,wijken,AA,Haarlemmerbuurt,66.3
2011,wijken,AB,Jordaan,65.8
2011,wijken,AC,Grachtengordel-West,63.2
2011,wijken,AD,Burgwallen-Nieuwe Zijde,65.8
2011,wijken,AE,Burgwallen-Oude Zijde,64.3
2011,wijken,AF,Nieuwmarkt/Lastage,63.9
2011,wijken,AG,Grachtengordel-Zuid,60
2011,wijken,AH,De Weteringschans,64.2
2011,wijken,AJ,Weesperbuurt/Plantage,56.4
2011,wijken,AK,Oostelijke Eilanden/Kadijken,62.3
2011,wijken,BA,Havens-West,71.2
2011,wijken,BB,Coenhaven/Minervahaven,
2011,wijken,EA,Sloterdijk-West,73.7
2011,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.5
2011,wijken,EC,Houthavens,33.7
2011,wijken,ED,De Kolenkit,48
2011,wijken,EE,Landlust,58.1
2011,wijken,EF,Erasmuspark,61.8
2011,wijken,EG,Centrale Markt,61.8
2011,wijken,EH,Staatsliedenbuurt,66.8
2011,wijken,EJ,Frederik Hendrikbuurt,66.4
2011,wijken,EK,Van Galenbuurt,62.4
2011,wijken,EL,Geuzenbuurt,60.9
2011,wijken,EM,Hoofdweg e.o.,61.6
2011,wijken,EN,Chassébuurt,57.1
2011,wijken,EP,Bellamybuurt,65.4
2011,wijken,EQ,Da Costabuurt,65.3
2011,wijken,ER,Westindische Buurt,62.5
2011,wijken,ES,Van Lennepbuurt,63.9
2011,wijken,ET,Overtoomse Sluis,66.6
2011,wijken,EU,Helmersbuurt,64.6
2011,wijken,EV,Vondelparkbuurt,58.2
2011,wijken,FA,Sloterdijk Nieuw-West,65.7
2011,wijken,FB,Geuzenveld,50
2011,wijken,FC,Slotermeer-West,48.5
2011,wijken,FD,Slotermeer-Noordoost,51.4
2011,wijken,FE,Slotermeer-Zuidoost,55.2
2011,wijken,FF,Lutkemeer/Ookmeer,58.2
2011,wijken,FG,De Aker,54.8
2011,wijken,FH,De Punt,49.5
2011,wijken,FJ,Osdorp-Midden,49.8
2011,wijken,FK,Osdorp-Oost,47.4
2011,wijken,FL,Slotervaart-Noord,49.9
2011,wijken,FM,Overtoomse Veld,47.5
2011,wijken,FN,Slotervaart-Zuid,46.8
2011,wijken,FP,Westlandgracht,54.7
2011,wijken,FQ,Sloten/Nieuw-Sloten,57.6
2011,wijken,KA,Hoofddorppleinbuurt,64.5
2011,wijken,KB,Schinkelbuurt,65.5
2011,wijken,KC,Willemspark,58.8
2011,wijken,KD,Museumkwartier,58
2011,wijken,KE,Oude Pijp,63.8
2011,wijken,KF,Nieuwe Pijp,63.7
2011,wijken,KG,Zuid Pijp,61.9
2011,wijken,KH,Stadionbuurt,62.9
2011,wijken,KJ,Apollobuurt,53.1
2011,wijken,KK,Scheldebuurt,58.7
2011,wijken,KL,IJselbuurt,62.1
2011,wijken,KM,Rijnbuurt,61.6
2011,wijken,KN,Prinses Irenebuurt e.o.,51.3
2011,wijken,KP,Zuidas,70.8
2011,wijken,KQ,Buitenveldert-West,49.8
2011,wijken,KR,Buitenveldert-Oost,46.9
2011,wijken,MA,Oostelijk Havengebied,65.6
2011,wijken,MB,Weesperzijde,63.9
2011,wijken,MC,Oosterparkbuurt,62.8
2011,wijken,MD,Transvaalbuurt,56.9
2011,wijken,ME,Dapperbuurt,59.8
2011,wijken,MF,Indische Buurt-West,58.9
2011,wijken,MG,Indische Buurt-Oost,56.1
2011,wijken,MH,Zeeburgereiland/Bovendiep,24.2
2011,wijken,MJ,IJburg-West,55.7
2011,wijken,MK,IJburg-Oost,
2011,wijken,ML,IJburg-Zuid,54.4
2011,wijken,MM,Frankendael,50.9
2011,wijken,MN,Middenmeer,54.6
2011,wijken,MP,Betondorp,56
2011,wijken,MQ,Omval/Overamstel,41.8
2011,wijken,NA,Oostzanerwerf,53.1
2011,wijken,NB,Noordelijke IJ-oevers-West,43.9
2011,wijken,NC,Tuindorp Oostzaan,54.4
2011,wijken,ND,Kadoelen,56.8
2011,wijken,NE,Banne Buiksloot,50
2011,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,55.4
2011,wijken,NG,Elzenhagen,53.1
2011,wijken,NH,Buikslotermeer,43.7
2011,wijken,NJ,Waterlandpleinbuurt,47.8
2011,wijken,NK,Volewijck,54.9
2011,wijken,NL,IJplein/Vogelbuurt,57.8
2011,wijken,NM,Tuindorp Buiksloot,54.5
2011,wijken,NN,Tuindorp Nieuwendam,54.6
2011,wijken,NP,Noordelijke IJ-oevers-Oost,61.8
2011,wijken,NQ,Waterland,55.8
2011,wijken,SA,Driemond,55.5
2011,wijken,TA,Amstel III/Bullewijk,74.9
2011,wijken,TB,Venserpolder,58.7
2011,wijken,TC,Amsterdamse Poort e.o.,52.6
2011,wijken,TD,H-buurt,53.2
2011,wijken,TE,Ganzenhoef e.o.,55.2
2011,wijken,TF,Geerdinkhof/Kantershof,54.4
2011,wijken,TG,Bijlmermuseum,54.2
2011,wijken,TH,K-buurt,50
2011,wijken,TJ,Holendrecht,48.7
2011,wijken,TK,Nellestein,60
2011,wijken,TL,Reigersbos,57.5
2011,wijken,TM,Gein,56.9
2012,wijken,AA,Haarlemmerbuurt,65.7
2012,wijken,AB,Jordaan,65.1
2012,wijken,AC,Grachtengordel-West,62.5
2012,wijken,AD,Burgwallen-Nieuwe Zijde,65.1
2012,wijken,AE,Burgwallen-Oude Zijde,64.5
2012,wijken,AF,Nieuwmarkt/Lastage,63.2
2012,wijken,AG,Grachtengordel-Zuid,60.5
2012,wijken,AH,De Weteringschans,63.9
2012,wijken,AJ,Weesperbuurt/Plantage,57.3
2012,wijken,AK,Oostelijke Eilanden/Kadijken,62.1
2012,wijken,BA,Havens-West,75.1
2012,wijken,BB,Coenhaven/Minervahaven,
2012,wijken,EA,Sloterdijk-West,73.7
2012,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.6
2012,wijken,EC,Houthavens,35.4
2012,wijken,ED,De Kolenkit,47.5
2012,wijken,EE,Landlust,58.7
2012,wijken,EF,Erasmuspark,62.5
2012,wijken,EG,Centrale Markt,61.7
2012,wijken,EH,Staatsliedenbuurt,67.1
2012,wijken,EJ,Frederik Hendrikbuurt,66.4
2012,wijken,EK,Van Galenbuurt,62.2
2012,wijken,EL,Geuzenbuurt,61.3
2012,wijken,EM,Hoofdweg e.o.,61.8
2012,wijken,EN,Chassébuurt,57.2
2012,wijken,EP,Bellamybuurt,64.3
2012,wijken,EQ,Da Costabuurt,64.8
2012,wijken,ER,Westindische Buurt,63.4
2012,wijken,ES,Van Lennepbuurt,64
2012,wijken,ET,Overtoomse Sluis,66.3
2012,wijken,EU,Helmersbuurt,64.3
2012,wijken,EV,Vondelparkbuurt,58.2
2012,wijken,FA,Sloterdijk Nieuw-West,72.8
2012,wijken,FB,Geuzenveld,50.6
2012,wijken,FC,Slotermeer-West,49.3
2012,wijken,FD,Slotermeer-Noordoost,51.9
2012,wijken,FE,Slotermeer-Zuidoost,54.7
2012,wijken,FF,Lutkemeer/Ookmeer,59.3
2012,wijken,FG,De Aker,54.7
2012,wijken,FH,De Punt,50.4
2012,wijken,FJ,Osdorp-Midden,49.9
2012,wijken,FK,Osdorp-Oost,48.1
2012,wijken,FL,Slotervaart-Noord,50.2
2012,wijken,FM,Overtoomse Veld,48.2
2012,wijken,FN,Slotervaart-Zuid,48.7
2012,wijken,FP,Westlandgracht,56.7
2012,wijken,FQ,Sloten/Nieuw-Sloten,57.6
2012,wijken,KA,Hoofddorppleinbuurt,64.7
2012,wijken,KB,Schinkelbuurt,65.6
2012,wijken,KC,Willemspark,58.3
2012,wijken,KD,Museumkwartier,57.5
2012,wijken,KE,Oude Pijp,62.9
2012,wijken,KF,Nieuwe Pijp,63.5
2012,wijken,KG,Zuid Pijp,61.7
2012,wijken,KH,Stadionbuurt,62
2012,wijken,KJ,Apollobuurt,52.7
2012,wijken,KK,Scheldebuurt,58
2012,wijken,KL,IJselbuurt,62.1
2012,wijken,KM,Rijnbuurt,61.1
2012,wijken,KN,Prinses Irenebuurt e.o.,50.8
2012,wijken,KP,Zuidas,72.5
2012,wijken,KQ,Buitenveldert-West,49.9
2012,wijken,KR,Buitenveldert-Oost,46.8
2012,wijken,MA,Oostelijk Havengebied,65.4
2012,wijken,MB,Weesperzijde,62.6
2012,wijken,MC,Oosterparkbuurt,62.9
2012,wijken,MD,Transvaalbuurt,56.8
2012,wijken,ME,Dapperbuurt,60.1
2012,wijken,MF,Indische Buurt-West,59.5
2012,wijken,MG,Indische Buurt-Oost,56.6
2012,wijken,MH,Zeeburgereiland/Bovendiep,25.4
2012,wijken,MJ,IJburg-West,55.2
2012,wijken,MK,IJburg-Oost,
2012,wijken,ML,IJburg-Zuid,54.1
2012,wijken,MM,Frankendael,50.7
2012,wijken,MN,Middenmeer,54.1
2012,wijken,MP,Betondorp,56.3
2012,wijken,MQ,Omval/Overamstel,42
2012,wijken,NA,Oostzanerwerf,53
2012,wijken,NB,Noordelijke IJ-oevers-West,45.8
2012,wijken,NC,Tuindorp Oostzaan,54
2012,wijken,ND,Kadoelen,56.2
2012,wijken,NE,Banne Buiksloot,49.8
2012,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,55.3
2012,wijken,NG,Elzenhagen,54.1
2012,wijken,NH,Buikslotermeer,44
2012,wijken,NJ,Waterlandpleinbuurt,47.8
2012,wijken,NK,Volewijck,55.3
2012,wijken,NL,IJplein/Vogelbuurt,58.3
2012,wijken,NM,Tuindorp Buiksloot,55.4
2012,wijken,NN,Tuindorp Nieuwendam,54.1
2012,wijken,NP,Noordelijke IJ-oevers-Oost,56.4
2012,wijken,NQ,Waterland,56.3
2012,wijken,SA,Driemond,54.8
2012,wijken,TA,Amstel III/Bullewijk,78.7
2012,wijken,TB,Venserpolder,59
2012,wijken,TC,Amsterdamse Poort e.o.,50.4
2012,wijken,TD,H-buurt,52.9
2012,wijken,TE,Ganzenhoef e.o.,55.8
2012,wijken,TF,Geerdinkhof/Kantershof,54.4
2012,wijken,TG,Bijlmermuseum,55
2012,wijken,TH,K-buurt,50.9
2012,wijken,TJ,Holendrecht,49.1
2012,wijken,TK,Nellestein,59.8
2012,wijken,TL,Reigersbos,58
2012,wijken,TM,Gein,57.8
2013,wijken,AA,Haarlemmerbuurt,64.6
2013,wijken,AB,Jordaan,64.4
2013,wijken,AC,Grachtengordel-West,60.8
2013,wijken,AD,Burgwallen-Nieuwe Zijde,65.4
2013,wijken,AE,Burgwallen-Oude Zijde,63.4
2013,wijken,AF,Nieuwmarkt/Lastage,62.5
2013,wijken,AG,Grachtengordel-Zuid,59.1
2013,wijken,AH,De Weteringschans,62.3
2013,wijken,AJ,Weesperbuurt/Plantage,57.3
2013,wijken,AK,Oostelijke Eilanden/Kadijken,62
2013,wijken,BA,Havens-West,73.9
2013,wijken,BB,Coenhaven/Minervahaven,
2013,wijken,EA,Sloterdijk-West,69.4
2013,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.6
2013,wijken,EC,Houthavens,37.7
2013,wijken,ED,De Kolenkit,47.5
2013,wijken,EE,Landlust,58.7
2013,wijken,EF,Erasmuspark,62.1
2013,wijken,EG,Centrale Markt,60.7
2013,wijken,EH,Staatsliedenbuurt,66.7
2013,wijken,EJ,Frederik Hendrikbuurt,65.6
2013,wijken,EK,Van Galenbuurt,63.8
2013,wijken,EL,Geuzenbuurt,61.2
2013,wijken,EM,Hoofdweg e.o.,61.8
2013,wijken,EN,Chassébuurt,57.7
2013,wijken,EP,Bellamybuurt,66
2013,wijken,EQ,Da Costabuurt,64
2013,wijken,ER,Westindische Buurt,63.3
2013,wijken,ES,Van Lennepbuurt,63.2
2013,wijken,ET,Overtoomse Sluis,65.8
2013,wijken,EU,Helmersbuurt,63.5
2013,wijken,EV,Vondelparkbuurt,56.8
2013,wijken,FA,Sloterdijk Nieuw-West,71.9
2013,wijken,FB,Geuzenveld,50.5
2013,wijken,FC,Slotermeer-West,50.7
2013,wijken,FD,Slotermeer-Noordoost,52.6
2013,wijken,FE,Slotermeer-Zuidoost,53.9
2013,wijken,FF,Lutkemeer/Ookmeer,60.2
2013,wijken,FG,De Aker,54.5
2013,wijken,FH,De Punt,51
2013,wijken,FJ,Osdorp-Midden,50
2013,wijken,FK,Osdorp-Oost,48
2013,wijken,FL,Slotervaart-Noord,50.1
2013,wijken,FM,Overtoomse Veld,47.8
2013,wijken,FN,Slotervaart-Zuid,46.2
2013,wijken,FP,Westlandgracht,57
2013,wijken,FQ,Sloten/Nieuw-Sloten,56.6
2013,wijken,KA,Hoofddorppleinbuurt,63.9
2013,wijken,KB,Schinkelbuurt,66.3
2013,wijken,KC,Willemspark,57.8
2013,wijken,KD,Museumkwartier,56.7
2013,wijken,KE,Oude Pijp,62.3
2013,wijken,KF,Nieuwe Pijp,63.3
2013,wijken,KG,Zuid Pijp,60.8
2013,wijken,KH,Stadionbuurt,59.9
2013,wijken,KJ,Apollobuurt,51.8
2013,wijken,KK,Scheldebuurt,57.4
2013,wijken,KL,IJselbuurt,61.6
2013,wijken,KM,Rijnbuurt,60.1
2013,wijken,KN,Prinses Irenebuurt e.o.,50.7
2013,wijken,KP,Zuidas,72.8
2013,wijken,KQ,Buitenveldert-West,49.3
2013,wijken,KR,Buitenveldert-Oost,46.9
2013,wijken,MA,Oostelijk Havengebied,64.7
2013,wijken,MB,Weesperzijde,61.4
2013,wijken,MC,Oosterparkbuurt,62.8
2013,wijken,MD,Transvaalbuurt,57.2
2013,wijken,ME,Dapperbuurt,59.4
2013,wijken,MF,Indische Buurt-West,59.9
2013,wijken,MG,Indische Buurt-Oost,57
2013,wijken,MH,Zeeburgereiland/Bovendiep,24.1
2013,wijken,MJ,IJburg-West,54.8
2013,wijken,MK,IJburg-Oost,
2013,wijken,ML,IJburg-Zuid,54.7
2013,wijken,MM,Frankendael,52.4
2013,wijken,MN,Middenmeer,53.3
2013,wijken,MP,Betondorp,55.7
2013,wijken,MQ,Omval/Overamstel,40.6
2013,wijken,NA,Oostzanerwerf,52.9
2013,wijken,NB,Noordelijke IJ-oevers-West,47.5
2013,wijken,NC,Tuindorp Oostzaan,54
2013,wijken,ND,Kadoelen,55.4
2013,wijken,NE,Banne Buiksloot,49.5
2013,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,53.2
2013,wijken,NG,Elzenhagen,54.1
2013,wijken,NH,Buikslotermeer,44
2013,wijken,NJ,Waterlandpleinbuurt,48.3
2013,wijken,NK,Volewijck,55
2013,wijken,NL,IJplein/Vogelbuurt,58.4
2013,wijken,NM,Tuindorp Buiksloot,55.2
2013,wijken,NN,Tuindorp Nieuwendam,53.5
2013,wijken,NP,Noordelijke IJ-oevers-Oost,56.1
2013,wijken,NQ,Waterland,55
2013,wijken,SA,Driemond,54.1
2013,wijken,TA,Amstel III/Bullewijk,54.2
2013,wijken,TB,Venserpolder,59.5
2013,wijken,TC,Amsterdamse Poort e.o.,45.9
2013,wijken,TD,H-buurt,52.4
2013,wijken,TE,Ganzenhoef e.o.,56.1
2013,wijken,TF,Geerdinkhof/Kantershof,54
2013,wijken,TG,Bijlmermuseum,54.8
2013,wijken,TH,K-buurt,51.7
2013,wijken,TJ,Holendrecht,49
2013,wijken,TK,Nellestein,58.6
2013,wijken,TL,Reigersbos,58.1
2013,wijken,TM,Gein,58.1
2014,wijken,AA,Haarlemmerbuurt,64.3
2014,wijken,AB,Jordaan,63.4
2014,wijken,AC,Grachtengordel-West,60.9
2014,wijken,AD,Burgwallen-Nieuwe Zijde,63.8
2014,wijken,AE,Burgwallen-Oude Zijde,61.2
2014,wijken,AF,Nieuwmarkt/Lastage,62.4
2014,wijken,AG,Grachtengordel-Zuid,59
2014,wijken,AH,De Weteringschans,62.1
2014,wijken,AJ,Weesperbuurt/Plantage,57.9
2014,wijken,AK,Oostelijke Eilanden/Kadijken,62.4
2014,wijken,BA,Havens-West,77.8
2014,wijken,BB,Coenhaven/Minervahaven,
2014,wijken,EA,Sloterdijk-West,74.7
2014,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.6
2014,wijken,EC,Houthavens,37.5
2014,wijken,ED,De Kolenkit,47.7
2014,wijken,EE,Landlust,58.7
2014,wijken,EF,Erasmuspark,61.6
2014,wijken,EG,Centrale Markt,61.1
2014,wijken,EH,Staatsliedenbuurt,67.1
2014,wijken,EJ,Frederik Hendrikbuurt,65.9
2014,wijken,EK,Van Galenbuurt,63.3
2014,wijken,EL,Geuzenbuurt,61.3
2014,wijken,EM,Hoofdweg e.o.,61.5
2014,wijken,EN,Chassébuurt,58.1
2014,wijken,EP,Bellamybuurt,65.6
2014,wijken,EQ,Da Costabuurt,63.3
2014,wijken,ER,Westindische Buurt,62.6
2014,wijken,ES,Van Lennepbuurt,63.4
2014,wijken,ET,Overtoomse Sluis,65.9
2014,wijken,EU,Helmersbuurt,63.1
2014,wijken,EV,Vondelparkbuurt,55.8
2014,wijken,FA,Sloterdijk Nieuw-West,72.8
2014,wijken,FB,Geuzenveld,50.4
2014,wijken,FC,Slotermeer-West,50.7
2014,wijken,FD,Slotermeer-Noordoost,52.9
2014,wijken,FE,Slotermeer-Zuidoost,54
2014,wijken,FF,Lutkemeer/Ookmeer,57.9
2014,wijken,FG,De Aker,54.2
2014,wijken,FH,De Punt,50.6
2014,wijken,FJ,Osdorp-Midden,50.1
2014,wijken,FK,Osdorp-Oost,48.3
2014,wijken,FL,Slotervaart-Noord,50.2
2014,wijken,FM,Overtoomse Veld,46.7
2014,wijken,FN,Slotervaart-Zuid,46.5
2014,wijken,FP,Westlandgracht,58
2014,wijken,FQ,Sloten/Nieuw-Sloten,56.3
2014,wijken,KA,Hoofddorppleinbuurt,63.6
2014,wijken,KB,Schinkelbuurt,66.2
2014,wijken,KC,Willemspark,57
2014,wijken,KD,Museumkwartier,56
2014,wijken,KE,Oude Pijp,62.3
2014,wijken,KF,Nieuwe Pijp,63.4
2014,wijken,KG,Zuid Pijp,59.8
2014,wijken,KH,Stadionbuurt,59.8
2014,wijken,KJ,Apollobuurt,51
2014,wijken,KK,Scheldebuurt,55.8
2014,wijken,KL,IJselbuurt,60.6
2014,wijken,KM,Rijnbuurt,59.6
2014,wijken,KN,Prinses Irenebuurt e.o.,49.6
2014,wijken,KP,Zuidas,73.7
2014,wijken,KQ,Buitenveldert-West,49.7
2014,wijken,KR,Buitenveldert-Oost,46.9
2014,wijken,MA,Oostelijk Havengebied,64.3
2014,wijken,MB,Weesperzijde,62.7
2014,wijken,MC,Oosterparkbuurt,61.2
2014,wijken,MD,Transvaalbuurt,56.9
2014,wijken,ME,Dapperbuurt,59.8
2014,wijken,MF,Indische Buurt-West,60.1
2014,wijken,MG,Indische Buurt-Oost,56.8
2014,wijken,MH,Zeeburgereiland/Bovendiep,26.1
2014,wijken,MJ,IJburg-West,54.4
2014,wijken,MK,IJburg-Oost,
2014,wijken,ML,IJburg-Zuid,54.7
2014,wijken,MM,Frankendael,52.9
2014,wijken,MN,Middenmeer,51
2014,wijken,MP,Betondorp,55.6
2014,wijken,MQ,Omval/Overamstel,44
2014,wijken,NA,Oostzanerwerf,53.1
2014,wijken,NB,Noordelijke IJ-oevers-West,51
2014,wijken,NC,Tuindorp Oostzaan,54.2
2014,wijken,ND,Kadoelen,55.3
2014,wijken,NE,Banne Buiksloot,49.6
2014,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,52
2014,wijken,NG,Elzenhagen,53.5
2014,wijken,NH,Buikslotermeer,43.9
2014,wijken,NJ,Waterlandpleinbuurt,48.7
2014,wijken,NK,Volewijck,55.4
2014,wijken,NL,IJplein/Vogelbuurt,58.4
2014,wijken,NM,Tuindorp Buiksloot,55.4
2014,wijken,NN,Tuindorp Nieuwendam,53.1
2014,wijken,NP,Noordelijke IJ-oevers-Oost,61.2
2014,wijken,NQ,Waterland,54
2014,wijken,SA,Driemond,52.9
2014,wijken,TA,Amstel III/Bullewijk,53.9
2014,wijken,TB,Venserpolder,60.2
2014,wijken,TC,Amsterdamse Poort e.o.,46.4
2014,wijken,TD,H-buurt,52.9
2014,wijken,TE,Ganzenhoef e.o.,56.3
2014,wijken,TF,Geerdinkhof/Kantershof,53.8
2014,wijken,TG,Bijlmermuseum,54.5
2014,wijken,TH,K-buurt,52
2014,wijken,TJ,Holendrecht,48.7
2014,wijken,TK,Nellestein,58.4
2014,wijken,TL,Reigersbos,57.8
2014,wijken,TM,Gein,58.6
2015,wijken,AA,Haarlemmerbuurt,63.2
2015,wijken,AB,Jordaan,62.9
2015,wijken,AC,Grachtengordel-West,59.4
2015,wijken,AD,Burgwallen-Nieuwe Zijde,63.6
2015,wijken,AE,Burgwallen-Oude Zijde,61.7
2015,wijken,AF,Nieuwmarkt/Lastage,61.4
2015,wijken,AG,Grachtengordel-Zuid,58.7
2015,wijken,AH,De Weteringschans,60.8
2015,wijken,AJ,Weesperbuurt/Plantage,58
2015,wijken,AK,Oostelijke Eilanden/Kadijken,61.6
2015,wijken,BA,Havens-West,76
2015,wijken,BB,Coenhaven/Minervahaven,
2015,wijken,EA,Sloterdijk-West,72.3
2015,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,63.3
2015,wijken,EC,Houthavens,36.9
2015,wijken,ED,De Kolenkit,48.4
2015,wijken,EE,Landlust,58.6
2015,wijken,EF,Erasmuspark,61.2
2015,wijken,EG,Centrale Markt,60.6
2015,wijken,EH,Staatsliedenbuurt,67.3
2015,wijken,EJ,Frederik Hendrikbuurt,66
2015,wijken,EK,Van Galenbuurt,63.8
2015,wijken,EL,Geuzenbuurt,61.8
2015,wijken,EM,Hoofdweg e.o.,61.4
2015,wijken,EN,Chassébuurt,57.9
2015,wijken,EP,Bellamybuurt,65.8
2015,wijken,EQ,Da Costabuurt,63.4
2015,wijken,ER,Westindische Buurt,62.2
2015,wijken,ES,Van Lennepbuurt,63.1
2015,wijken,ET,Overtoomse Sluis,65.7
2015,wijken,EU,Helmersbuurt,62
2015,wijken,EV,Vondelparkbuurt,55.5
2015,wijken,FA,Sloterdijk Nieuw-West,66.3
2015,wijken,FB,Geuzenveld,50.3
2015,wijken,FC,Slotermeer-West,50.5
2015,wijken,FD,Slotermeer-Noordoost,53.5
2015,wijken,FE,Slotermeer-Zuidoost,53.6
2015,wijken,FF,Lutkemeer/Ookmeer,56.6
2015,wijken,FG,De Aker,54.3
2015,wijken,FH,De Punt,50.7
2015,wijken,FJ,Osdorp-Midden,49.9
2015,wijken,FK,Osdorp-Oost,48.5
2015,wijken,FL,Slotervaart-Noord,50.3
2015,wijken,FM,Overtoomse Veld,46.9
2015,wijken,FN,Slotervaart-Zuid,47.3
2015,wijken,FP,Westlandgracht,58.2
2015,wijken,FQ,Sloten/Nieuw-Sloten,56.3
2015,wijken,KA,Hoofddorppleinbuurt,63.3
2015,wijken,KB,Schinkelbuurt,65.9
2015,wijken,KC,Willemspark,56.9
2015,wijken,KD,Museumkwartier,55.7
2015,wijken,KE,Oude Pijp,62
2015,wijken,KF,Nieuwe Pijp,63.3
2015,wijken,KG,Zuid Pijp,59
2015,wijken,KH,Stadionbuurt,59.8
2015,wijken,KJ,Apollobuurt,50.5
2015,wijken,KK,Scheldebuurt,55.4
2015,wijken,KL,IJselbuurt,59.4
2015,wijken,KM,Rijnbuurt,59
2015,wijken,KN,Prinses Irenebuurt e.o.,48.1
2015,wijken,KP,Zuidas,72
2015,wijken,KQ,Buitenveldert-West,49.6
2015,wijken,KR,Buitenveldert-Oost,47
2015,wijken,MA,Oostelijk Havengebied,64.3
2015,wijken,MB,Weesperzijde,63.2
2015,wijken,MC,Oosterparkbuurt,60.5
2015,wijken,MD,Transvaalbuurt,56.6
2015,wijken,ME,Dapperbuurt,59.8
2015,wijken,MF,Indische Buurt-West,60.6
2015,wijken,MG,Indische Buurt-Oost,56.9
2015,wijken,MH,Zeeburgereiland/Bovendiep,28.6
2015,wijken,MJ,IJburg-West,54.1
2015,wijken,MK,IJburg-Oost,
2015,wijken,ML,IJburg-Zuid,54.8
2015,wijken,MM,Frankendael,52.4
2015,wijken,MN,Middenmeer,50.4
2015,wijken,MP,Betondorp,55.7
2015,wijken,MQ,Omval/Overamstel,44.2
2015,wijken,NA,Oostzanerwerf,53.3
2015,wijken,NB,Noordelijke IJ-oevers-West,52.5
2015,wijken,NC,Tuindorp Oostzaan,54.1
2015,wijken,ND,Kadoelen,54.7
2015,wijken,NE,Banne Buiksloot,49.5
2015,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,52.7
2015,wijken,NG,Elzenhagen,55.4
2015,wijken,NH,Buikslotermeer,44.5
2015,wijken,NJ,Waterlandpleinbuurt,49.3
2015,wijken,NK,Volewijck,55.6
2015,wijken,NL,IJplein/Vogelbuurt,58.1
2015,wijken,NM,Tuindorp Buiksloot,55.5
2015,wijken,NN,Tuindorp Nieuwendam,52.7
2015,wijken,NP,Noordelijke IJ-oevers-Oost,51.4
2015,wijken,NQ,Waterland,52.9
2015,wijken,SA,Driemond,53.1
2015,wijken,TA,Amstel III/Bullewijk,63.2
2015,wijken,TB,Venserpolder,60.3
2015,wijken,TC,Amsterdamse Poort e.o.,46.7
2015,wijken,TD,H-buurt,52.8
2015,wijken,TE,Ganzenhoef e.o.,56.3
2015,wijken,TF,Geerdinkhof/Kantershof,53.5
2015,wijken,TG,Bijlmermuseum,53.9
2015,wijken,TH,K-buurt,52.5
2015,wijken,TJ,Holendrecht,48.6
2015,wijken,TK,Nellestein,56.6
2015,wijken,TL,Reigersbos,57
2015,wijken,TM,Gein,58.6
2016,wijken,AA,Haarlemmerbuurt,62.6
