Year,Geography,Code,Name,4 - 12 years (%)
2010,wijken,KP,Zuidas,2.2
2010,wijken,KQ,Buitenveldert-West,6.7
2010,wijken,KR,Buitenveldert-Oost,5.4
2010,wijken,MA,Oostelijk Havengebied,11.3
2010,wijken,MB,Weesperzijde,6.4
2010,wijken,MC,Oosterparkbuurt,7
2010,wijken,MD,Transvaalbuurt,9.7
2010,wijken,ME,Dapperbuurt,8.1
2010,wijken,MF,Indische Buurt-West,8.7
2010,wijken,MG,Indische Buurt-Oost,10.4
2010,wijken,MH,Zeeburgereiland/Bovendiep,3.8
2010,wijken,MJ,IJburg-West,19.6
2010,wijken,MK,IJburg-Oost,
2010,wijken,ML,IJburg-Zuid,15.1
2010,wijken,MM,Frankendael,6.7
2010,wijken,MN,Middenmeer,9.9
2010,wijken,MP,Betondorp,6
2010,wijken,MQ,Omval/Overamstel,2.2
2010,wijken,NB,Noordelijke IJ-oevers-West,2.2
2010,wijken,NC,Tuindorp Oostzaan,9
2010,wijken,ND,Kadoelen,10.3
2010,wijken,NE,Banne Buiksloot,13.2
2010,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,14.6
2010,wijken,NG,Elzenhagen,14.2
2010,wijken,NH,Buikslotermeer,9.7
2010,wijken,NJ,Waterlandpleinbuurt,15.1
2010,wijken,NK,Volewijck,9.5
2010,wijken,NL,IJplein/Vogelbuurt,10.6
2010,wijken,NM,Tuindorp Buiksloot,8.7
2010,wijken,NN,Tuindorp Nieuwendam,7.6
2010,wijken,NP,Noordelijke IJ-oevers-Oost,3.7
2010,wijken,NQ,Waterland,11.3
2010,wijken,SA,Driemond,11.6
2010,wijken,TA,Amstel III/Bullewijk,4.5
2010,wijken,TB,Venserpolder,8.9
2010,wijken,TC,Amsterdamse Poort e.o.,13.3
2010,wijken,TD,H-buurt,14.5
2010,wijken,TE,Ganzenhoef e.o.,11.9
2010,wijken,TF,Geerdinkhof/Kantershof,7.1
2010,wijken,TG,Bijlmermuseum,13.6
2010,wijken,TH,K-buurt,13.2
2010,wijken,TJ,Holendrecht,13.4
2010,wijken,TK,Nellestein,5.3
2010,wijken,TL,Reigersbos,9.8
2010,wijken,TM,Gein,10.9
2011,wijken,AA,Haarlemmerbuurt,6.5
2011,wijken,AB,Jordaan,4.9
2011,wijken,AC,Grachtengordel-West,4.9
2011,wijken,AD,Burgwallen-Nieuwe Zijde,2.6
2011,wijken,AE,Burgwallen-Oude Zijde,3
2011,wijken,AF,Nieuwmarkt/Lastage,4.7
2011,wijken,AG,Grachtengordel-Zuid,5.5
2011,wijken,AH,De Weteringschans,5.1
2011,wijken,AJ,Weesperbuurt/Plantage,4.6
2011,wijken,AK,Oostelijke Eilanden/Kadijken,6.8
2011,wijken,BA,Havens-West,5.9
2011,wijken,BB,Coenhaven/Minervahaven,3.3
2011,wijken,EA,Sloterdijk-West,4
2011,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.1
2011,wijken,EC,Houthavens,2.1
2011,wijken,ED,De Kolenkit,13.3
2011,wijken,EE,Landlust,9.4
2011,wijken,EF,Erasmuspark,7.2
2011,wijken,EG,Centrale Markt,10.9
2011,wijken,EH,Staatsliedenbuurt,7.2
2011,wijken,EJ,Frederik Hendrikbuurt,5.2
2011,wijken,EK,Van Galenbuurt,6.9
2011,wijken,EL,Geuzenbuurt,6.2
2011,wijken,EM,Hoofdweg e.o.,7.7
2011,wijken,EN,Chassébuurt,9.5
2011,wijken,EP,Bellamybuurt,5.1
2011,wijken,EQ,Da Costabuurt,4.8
2011,wijken,ER,Westindische Buurt,5.7
2011,wijken,ES,Van Lennepbuurt,5.5
2011,wijken,ET,Overtoomse Sluis,5.6
2011,wijken,EU,Helmersbuurt,7
2011,wijken,EV,Vondelparkbuurt,9.4
2011,wijken,FA,Sloterdijk Nieuw-West,3.9
2011,wijken,FB,Geuzenveld,12.1
2011,wijken,FC,Slotermeer-West,12.8
2011,wijken,FD,Slotermeer-Noordoost,11.9
2011,wijken,FE,Slotermeer-Zuidoost,8.6
2011,wijken,FF,Lutkemeer/Ookmeer,9.9
2011,wijken,FG,De Aker,13.2
2011,wijken,FH,De Punt,10.7
2011,wijken,FJ,Osdorp-Midden,11.6
2011,wijken,FK,Osdorp-Oost,8.1
2011,wijken,FL,Slotervaart-Noord,10.8
2011,wijken,FM,Overtoomse Veld,11.9
2011,wijken,FN,Slotervaart-Zuid,10.7
2011,wijken,FP,Westlandgracht,8.1
2011,wijken,FQ,Sloten/Nieuw-Sloten,10.1
2011,wijken,KA,Hoofddorppleinbuurt,5.5
2011,wijken,KB,Schinkelbuurt,5.3
2011,wijken,KC,Willemspark,10.6
2011,wijken,KD,Museumkwartier,8.9
2011,wijken,KE,Oude Pijp,4.6
2011,wijken,KF,Nieuwe Pijp,4.6
2011,wijken,KG,Zuid Pijp,7.3
2011,wijken,KH,Stadionbuurt,6.2
2011,wijken,KJ,Apollobuurt,10.7
2011,wijken,KK,Scheldebuurt,6.5
2011,wijken,KL,IJselbuurt,6.5
2011,wijken,KM,Rijnbuurt,5.6
2011,wijken,KN,Prinses Irenebuurt e.o.,9.9
2011,wijken,KP,Zuidas,2.4
2011,wijken,KQ,Buitenveldert-West,6.7
2011,wijken,KR,Buitenveldert-Oost,5.4
2011,wijken,MA,Oostelijk Havengebied,11
2011,wijken,MB,Weesperzijde,6.4
2011,wijken,MC,Oosterparkbuurt,7
2011,wijken,MD,Transvaalbuurt,9.1
2011,wijken,ME,Dapperbuurt,7.8
2011,wijken,MF,Indische Buurt-West,8.6
2011,wijken,MG,Indische Buurt-Oost,10.2
2011,wijken,MH,Zeeburgereiland/Bovendiep,2.1
2011,wijken,MJ,IJburg-West,20
2011,wijken,MK,IJburg-Oost,
2011,wijken,ML,IJburg-Zuid,16.3
2011,wijken,MM,Frankendael,6.6
2011,wijken,MN,Middenmeer,10.2
2011,wijken,MP,Betondorp,6.2
2011,wijken,MQ,Omval/Overamstel,2.3
2011,wijken,NA,Oostzanerwerf,11.1
2011,wijken,NB,Noordelijke IJ-oevers-West,4.2
2011,wijken,NC,Tuindorp Oostzaan,9.1
2011,wijken,ND,Kadoelen,10.3
2011,wijken,NE,Banne Buiksloot,13.3
2011,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,14.9
2011,wijken,NG,Elzenhagen,14
2011,wijken,NH,Buikslotermeer,9.8
2011,wijken,NJ,Waterlandpleinbuurt,15
2011,wijken,NK,Volewijck,9.6
2011,wijken,NL,IJplein/Vogelbuurt,10
2011,wijken,NM,Tuindorp Buiksloot,8.5
2011,wijken,NN,Tuindorp Nieuwendam,7.8
2011,wijken,NP,Noordelijke IJ-oevers-Oost,7.3
2011,wijken,NQ,Waterland,11.4
2011,wijken,SA,Driemond,11.7
2011,wijken,TA,Amstel III/Bullewijk,2.7
2011,wijken,TB,Venserpolder,8.8
2011,wijken,TC,Amsterdamse Poort e.o.,13.1
2011,wijken,TD,H-buurt,13.7
2011,wijken,TE,Ganzenhoef e.o.,11.3
2011,wijken,TF,Geerdinkhof/Kantershof,8.9
2011,wijken,TG,Bijlmermuseum,13.2
2011,wijken,TH,K-buurt,13.5
2011,wijken,TJ,Holendrecht,13.3
2011,wijken,TK,Nellestein,6
2011,wijken,TL,Reigersbos,9.5
2011,wijken,TM,Gein,10.6
2012,wijken,AA,Haarlemmerbuurt,6.5
2012,wijken,AB,Jordaan,4.9
2012,wijken,AC,Grachtengordel-West,4.9
2012,wijken,AD,Burgwallen-Nieuwe Zijde,2.9
2012,wijken,AE,Burgwallen-Oude Zijde,2.9
2012,wijken,AF,Nieuwmarkt/Lastage,4.6
2012,wijken,AG,Grachtengordel-Zuid,5.5
2012,wijken,AH,De Weteringschans,5.2
2012,wijken,AJ,Weesperbuurt/Plantage,5
2012,wijken,AK,Oostelijke Eilanden/Kadijken,6.8
2012,wijken,BA,Havens-West,4.1
2012,wijken,BB,Coenhaven/Minervahaven,6.7
2012,wijken,EA,Sloterdijk-West,2.4
2012,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7
2012,wijken,EC,Houthavens,2
2012,wijken,ED,De Kolenkit,12.1
2012,wijken,EE,Landlust,9.4
2012,wijken,EF,Erasmuspark,7.4
2012,wijken,EG,Centrale Markt,9.5
2012,wijken,EH,Staatsliedenbuurt,7
2012,wijken,EJ,Frederik Hendrikbuurt,5.1
2012,wijken,EK,Van Galenbuurt,6.9
2012,wijken,EL,Geuzenbuurt,6
2012,wijken,EM,Hoofdweg e.o.,7.9
2012,wijken,EN,Chassébuurt,9.2
2012,wijken,EP,Bellamybuurt,5.1
2012,wijken,EQ,Da Costabuurt,4.9
2012,wijken,ER,Westindische Buurt,5.2
2012,wijken,ES,Van Lennepbuurt,5.2
2012,wijken,ET,Overtoomse Sluis,5.7
2012,wijken,EU,Helmersbuurt,6.8
2012,wijken,EV,Vondelparkbuurt,9.1
2012,wijken,FA,Sloterdijk Nieuw-West,1
2012,wijken,FB,Geuzenveld,11.8
2012,wijken,FC,Slotermeer-West,12.4
2012,wijken,FD,Slotermeer-Noordoost,11.6
2012,wijken,FE,Slotermeer-Zuidoost,8.3
2012,wijken,FF,Lutkemeer/Ookmeer,8.6
2012,wijken,FG,De Aker,12.7
2012,wijken,FH,De Punt,10.6
2012,wijken,FJ,Osdorp-Midden,11.5
2012,wijken,FK,Osdorp-Oost,7.9
2012,wijken,FL,Slotervaart-Noord,11.1
2012,wijken,FM,Overtoomse Veld,11.9
2012,wijken,FN,Slotervaart-Zuid,10.7
2012,wijken,FP,Westlandgracht,8.1
2012,wijken,FQ,Sloten/Nieuw-Sloten,9.5
2012,wijken,KA,Hoofddorppleinbuurt,5.5
2012,wijken,KB,Schinkelbuurt,5.3
2012,wijken,KC,Willemspark,11.3
2012,wijken,KD,Museumkwartier,9.2
2012,wijken,KE,Oude Pijp,4.5
2012,wijken,KF,Nieuwe Pijp,4.6
2012,wijken,KG,Zuid Pijp,6.9
2012,wijken,KH,Stadionbuurt,6.3
2012,wijken,KJ,Apollobuurt,11.3
2012,wijken,KK,Scheldebuurt,6.7
2012,wijken,KL,IJselbuurt,6.2
2012,wijken,KM,Rijnbuurt,5.5
2012,wijken,KN,Prinses Irenebuurt e.o.,9.5
2012,wijken,KP,Zuidas,3.3
2012,wijken,KQ,Buitenveldert-West,6.6
2012,wijken,KR,Buitenveldert-Oost,5.6
2012,wijken,MA,Oostelijk Havengebied,11
2012,wijken,MB,Weesperzijde,6.4
2012,wijken,MC,Oosterparkbuurt,6.8
2012,wijken,MD,Transvaalbuurt,8.8
2012,wijken,ME,Dapperbuurt,7.4
2012,wijken,MF,Indische Buurt-West,8.4
2012,wijken,MG,Indische Buurt-Oost,10.2
2012,wijken,MH,Zeeburgereiland/Bovendiep,1.7
2012,wijken,MJ,IJburg-West,20.6
2012,wijken,MK,IJburg-Oost,
2012,wijken,ML,IJburg-Zuid,17.6
2012,wijken,MM,Frankendael,6.7
2012,wijken,MN,Middenmeer,10.3
2012,wijken,MP,Betondorp,6.3
2012,wijken,MQ,Omval/Overamstel,2
2012,wijken,NA,Oostzanerwerf,11.1
2012,wijken,NB,Noordelijke IJ-oevers-West,4.9
2012,wijken,NC,Tuindorp Oostzaan,9.2
2012,wijken,ND,Kadoelen,10.2
2012,wijken,NE,Banne Buiksloot,13.2
2012,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,15.2
2012,wijken,NG,Elzenhagen,13.5
2012,wijken,NH,Buikslotermeer,10
2012,wijken,NJ,Waterlandpleinbuurt,14.2
2012,wijken,NK,Volewijck,9.4
2012,wijken,NL,IJplein/Vogelbuurt,9.8
2012,wijken,NM,Tuindorp Buiksloot,8.2
2012,wijken,NN,Tuindorp Nieuwendam,7.5
2012,wijken,NP,Noordelijke IJ-oevers-Oost,4.3
2012,wijken,NQ,Waterland,11.7
2012,wijken,SA,Driemond,11.7
2012,wijken,TA,Amstel III/Bullewijk,2.8
2012,wijken,TB,Venserpolder,8.9
2012,wijken,TC,Amsterdamse Poort e.o.,12.3
2012,wijken,TD,H-buurt,13.6
2012,wijken,TE,Ganzenhoef e.o.,11.3
2012,wijken,TF,Geerdinkhof/Kantershof,8.7
2012,wijken,TG,Bijlmermuseum,13.2
2012,wijken,TH,K-buurt,12.9
2012,wijken,TJ,Holendrecht,13.5
2012,wijken,TK,Nellestein,6.2
2012,wijken,TL,Reigersbos,9.4
2012,wijken,TM,Gein,10.3
2013,wijken,AA,Haarlemmerbuurt,6.6
2013,wijken,AB,Jordaan,4.9
2013,wijken,AC,Grachtengordel-West,4.9
2013,wijken,AD,Burgwallen-Nieuwe Zijde,2.9
2013,wijken,AE,Burgwallen-Oude Zijde,3.2
2013,wijken,AF,Nieuwmarkt/Lastage,4.7
2013,wijken,AG,Grachtengordel-Zuid,5.4
2013,wijken,AH,De Weteringschans,5.5
2013,wijken,AJ,Weesperbuurt/Plantage,4.5
2013,wijken,AK,Oostelijke Eilanden/Kadijken,6.9
2013,wijken,BA,Havens-West,3.3
2013,wijken,BB,Coenhaven/Minervahaven,3
2013,wijken,EA,Sloterdijk-West,2.2
2013,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.2
2013,wijken,EC,Houthavens,2.2
2013,wijken,ED,De Kolenkit,11.4
2013,wijken,EE,Landlust,9.3
2013,wijken,EF,Erasmuspark,7.4
2013,wijken,EG,Centrale Markt,8.8
2013,wijken,EH,Staatsliedenbuurt,6.6
2013,wijken,EJ,Frederik Hendrikbuurt,5.4
2013,wijken,EK,Van Galenbuurt,6.3
2013,wijken,EL,Geuzenbuurt,5.9
2013,wijken,EM,Hoofdweg e.o.,8
2013,wijken,EN,Chassébuurt,9.1
2013,wijken,EP,Bellamybuurt,4.6
2013,wijken,EQ,Da Costabuurt,5
2013,wijken,ER,Westindische Buurt,5.4
2013,wijken,ES,Van Lennepbuurt,5.2
2013,wijken,ET,Overtoomse Sluis,5.6
2013,wijken,EU,Helmersbuurt,6.9
2013,wijken,EV,Vondelparkbuurt,9.3
2013,wijken,FA,Sloterdijk Nieuw-West,1
2013,wijken,FB,Geuzenveld,11.8
2013,wijken,FC,Slotermeer-West,13
2013,wijken,FD,Slotermeer-Noordoost,11.5
2013,wijken,FE,Slotermeer-Zuidoost,8.3
2013,wijken,FF,Lutkemeer/Ookmeer,9
2013,wijken,FG,De Aker,12.2
2013,wijken,FH,De Punt,10.2
2013,wijken,FJ,Osdorp-Midden,11.7
2013,wijken,FK,Osdorp-Oost,8.3
2013,wijken,FL,Slotervaart-Noord,11.1
2013,wijken,FM,Overtoomse Veld,11.5
2013,wijken,FN,Slotervaart-Zuid,10.4
2013,wijken,FP,Westlandgracht,7.9
2013,wijken,FQ,Sloten/Nieuw-Sloten,9.2
2013,wijken,KA,Hoofddorppleinbuurt,5.7
2013,wijken,KB,Schinkelbuurt,5.1
2013,wijken,KC,Willemspark,12.1
2013,wijken,KD,Museumkwartier,9.1
2013,wijken,KE,Oude Pijp,4.6
2013,wijken,KF,Nieuwe Pijp,4.5
2013,wijken,KG,Zuid Pijp,6.7
2013,wijken,KH,Stadionbuurt,7
2013,wijken,KJ,Apollobuurt,11.9
2013,wijken,KK,Scheldebuurt,6.5
2013,wijken,KL,IJselbuurt,6.3
2013,wijken,KM,Rijnbuurt,5.7
2013,wijken,KN,Prinses Irenebuurt e.o.,11.1
2013,wijken,KP,Zuidas,4.1
2013,wijken,KQ,Buitenveldert-West,6.5
2013,wijken,KR,Buitenveldert-Oost,5.8
2013,wijken,MA,Oostelijk Havengebied,11.1
2013,wijken,MB,Weesperzijde,6.7
2013,wijken,MC,Oosterparkbuurt,6.6
2013,wijken,MD,Transvaalbuurt,8.7
2013,wijken,ME,Dapperbuurt,7.1
2013,wijken,MF,Indische Buurt-West,8.1
2013,wijken,MG,Indische Buurt-Oost,10.3
2013,wijken,MH,Zeeburgereiland/Bovendiep,2
2013,wijken,MJ,IJburg-West,21.1
2013,wijken,MK,IJburg-Oost,
2013,wijken,ML,IJburg-Zuid,18.4
2013,wijken,MM,Frankendael,7
2013,wijken,MN,Middenmeer,10.5
2013,wijken,MP,Betondorp,6.3
2013,wijken,MQ,Omval/Overamstel,1.7
2013,wijken,NA,Oostzanerwerf,11.2
2013,wijken,NB,Noordelijke IJ-oevers-West,5.2
2013,wijken,NC,Tuindorp Oostzaan,9.4
2013,wijken,ND,Kadoelen,11.1
2013,wijken,NE,Banne Buiksloot,13.1
2013,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,16.1
2013,wijken,NG,Elzenhagen,14.7
2013,wijken,NH,Buikslotermeer,9.9
2013,wijken,NJ,Waterlandpleinbuurt,13.6
2013,wijken,NK,Volewijck,9.5
2013,wijken,NL,IJplein/Vogelbuurt,9.7
2013,wijken,NM,Tuindorp Buiksloot,8.4
2013,wijken,NN,Tuindorp Nieuwendam,7.7
2013,wijken,NP,Noordelijke IJ-oevers-Oost,3.7
2013,wijken,NQ,Waterland,12.1
2013,wijken,SA,Driemond,11.4
2013,wijken,TA,Amstel III/Bullewijk,2.1
2013,wijken,TB,Venserpolder,8.9
2013,wijken,TC,Amsterdamse Poort e.o.,11
2013,wijken,TD,H-buurt,13.5
2013,wijken,TE,Ganzenhoef e.o.,11.4
2013,wijken,TF,Geerdinkhof/Kantershof,8.4
2013,wijken,TG,Bijlmermuseum,12.4
2013,wijken,TH,K-buurt,12.4
2013,wijken,TJ,Holendrecht,13.4
2013,wijken,TK,Nellestein,6.8
2013,wijken,TL,Reigersbos,9.4
2013,wijken,TM,Gein,10.1
2014,wijken,AA,Haarlemmerbuurt,6.6
2014,wijken,AB,Jordaan,5.1
2014,wijken,AC,Grachtengordel-West,5
2014,wijken,AD,Burgwallen-Nieuwe Zijde,2.9
2014,wijken,AE,Burgwallen-Oude Zijde,3.4
2014,wijken,AF,Nieuwmarkt/Lastage,4.8
2014,wijken,AG,Grachtengordel-Zuid,5.5
2014,wijken,AH,De Weteringschans,5.5
2014,wijken,AJ,Weesperbuurt/Plantage,4.9
2014,wijken,AK,Oostelijke Eilanden/Kadijken,7
2014,wijken,BA,Havens-West,2.7
2014,wijken,BB,Coenhaven/Minervahaven,4.8
2014,wijken,EA,Sloterdijk-West,1.5
2014,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.2
2014,wijken,EC,Houthavens,2.7
2014,wijken,ED,De Kolenkit,11.1
2014,wijken,EE,Landlust,9
2014,wijken,EF,Erasmuspark,7.5
2014,wijken,EG,Centrale Markt,8.6
2014,wijken,EH,Staatsliedenbuurt,6.7
2014,wijken,EJ,Frederik Hendrikbuurt,5.3
2014,wijken,EK,Van Galenbuurt,6.3
2014,wijken,EL,Geuzenbuurt,6
2014,wijken,EM,Hoofdweg e.o.,7.8
2014,wijken,EN,Chassébuurt,9
2014,wijken,EP,Bellamybuurt,4.7
2014,wijken,EQ,Da Costabuurt,5
2014,wijken,ER,Westindische Buurt,5.4
2014,wijken,ES,Van Lennepbuurt,5.4
2014,wijken,ET,Overtoomse Sluis,5.5
2014,wijken,EU,Helmersbuurt,7.3
2014,wijken,EV,Vondelparkbuurt,9.3
2014,wijken,FA,Sloterdijk Nieuw-West,2.2
2014,wijken,FB,Geuzenveld,11.8
2014,wijken,FC,Slotermeer-West,12.7
2014,wijken,FD,Slotermeer-Noordoost,11.6
2014,wijken,FE,Slotermeer-Zuidoost,8.4
2014,wijken,FF,Lutkemeer/Ookmeer,8.8
2014,wijken,FG,De Aker,11.7
2014,wijken,FH,De Punt,10
2014,wijken,FJ,Osdorp-Midden,12.2
2014,wijken,FK,Osdorp-Oost,8.2
2014,wijken,FL,Slotervaart-Noord,11.3
2014,wijken,FM,Overtoomse Veld,10.5
2014,wijken,FN,Slotervaart-Zuid,10.3
2014,wijken,FP,Westlandgracht,8.4
2014,wijken,FQ,Sloten/Nieuw-Sloten,8.8
2014,wijken,KA,Hoofddorppleinbuurt,5.8
2014,wijken,KB,Schinkelbuurt,5.1
2014,wijken,KC,Willemspark,12.3
2014,wijken,KD,Museumkwartier,9.3
2014,wijken,KE,Oude Pijp,4.7
2014,wijken,KF,Nieuwe Pijp,4.5
2014,wijken,KG,Zuid Pijp,6.6
2014,wijken,KH,Stadionbuurt,7.1
2014,wijken,KJ,Apollobuurt,12.2
2014,wijken,KK,Scheldebuurt,6.9
2014,wijken,KL,IJselbuurt,6.4
2014,wijken,KM,Rijnbuurt,5.7
2014,wijken,KN,Prinses Irenebuurt e.o.,11.6
2014,wijken,KP,Zuidas,3.6
2014,wijken,KQ,Buitenveldert-West,6.5
2014,wijken,KR,Buitenveldert-Oost,5.9
2014,wijken,MA,Oostelijk Havengebied,10.8
2014,wijken,MB,Weesperzijde,6.9
2014,wijken,MC,Oosterparkbuurt,6.7
2014,wijken,MD,Transvaalbuurt,8.2
2014,wijken,ME,Dapperbuurt,7
2014,wijken,MF,Indische Buurt-West,7.9
2014,wijken,MG,Indische Buurt-Oost,9.8
2014,wijken,MH,Zeeburgereiland/Bovendiep,3
2014,wijken,MJ,IJburg-West,21.5
2014,wijken,MK,IJburg-Oost,
2014,wijken,ML,IJburg-Zuid,19.3
2014,wijken,MM,Frankendael,7.2
2014,wijken,MN,Middenmeer,10.4
2014,wijken,MP,Betondorp,6.5
2014,wijken,MQ,Omval/Overamstel,2.3
2014,wijken,NA,Oostzanerwerf,11.2
2014,wijken,NB,Noordelijke IJ-oevers-West,5
2014,wijken,NC,Tuindorp Oostzaan,9.8
2014,wijken,ND,Kadoelen,10.9
2014,wijken,NE,Banne Buiksloot,12.9
2014,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,16.4
2014,wijken,NG,Elzenhagen,14.8
2014,wijken,NH,Buikslotermeer,9.5
2014,wijken,NJ,Waterlandpleinbuurt,13
2014,wijken,NK,Volewijck,9.6
2014,wijken,NL,IJplein/Vogelbuurt,9.6
2014,wijken,NM,Tuindorp Buiksloot,8.5
2014,wijken,NN,Tuindorp Nieuwendam,7.4
2014,wijken,NP,Noordelijke IJ-oevers-Oost,5.2
2014,wijken,NQ,Waterland,11.9
2014,wijken,SA,Driemond,12.1
2014,wijken,TA,Amstel III/Bullewijk,2.1
2014,wijken,TB,Venserpolder,8.6
2014,wijken,TC,Amsterdamse Poort e.o.,10.9
2014,wijken,TD,H-buurt,13.7
2014,wijken,TE,Ganzenhoef e.o.,11.5
2014,wijken,TF,Geerdinkhof/Kantershof,8.7
2014,wijken,TG,Bijlmermuseum,12.4
2014,wijken,TH,K-buurt,11.9
2014,wijken,TJ,Holendrecht,13.3
2014,wijken,TK,Nellestein,7.3
2014,wijken,TL,Reigersbos,9.5
2014,wijken,TM,Gein,9.8
2015,wijken,AA,Haarlemmerbuurt,6.5
2015,wijken,AB,Jordaan,5
2015,wijken,AC,Grachtengordel-West,5.1
2015,wijken,AD,Burgwallen-Nieuwe Zijde,2.8
2015,wijken,AE,Burgwallen-Oude Zijde,3.3
2015,wijken,AF,Nieuwmarkt/Lastage,4.7
2015,wijken,AG,Grachtengordel-Zuid,5.8
2015,wijken,AH,De Weteringschans,5.8
2015,wijken,AJ,Weesperbuurt/Plantage,4.8
2015,wijken,AK,Oostelijke Eilanden/Kadijken,7.1
2015,wijken,BA,Havens-West,4.5
2015,wijken,BB,Coenhaven/Minervahaven,4.3
2015,wijken,EA,Sloterdijk-West,1
2015,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.4
2015,wijken,EC,Houthavens,2.6
2015,wijken,ED,De Kolenkit,11.1
2015,wijken,EE,Landlust,8.8
2015,wijken,EF,Erasmuspark,7.3
2015,wijken,EG,Centrale Markt,8.5
2015,wijken,EH,Staatsliedenbuurt,6.7
2015,wijken,EJ,Frederik Hendrikbuurt,5.3
2015,wijken,EK,Van Galenbuurt,6.3
2015,wijken,EL,Geuzenbuurt,6.1
2015,wijken,EM,Hoofdweg e.o.,7.9
2015,wijken,EN,Chassébuurt,9.1
2015,wijken,EP,Bellamybuurt,4.7
2015,wijken,EQ,Da Costabuurt,5.3
2015,wijken,ER,Westindische Buurt,5.7
2015,wijken,ES,Van Lennepbuurt,5.1
2015,wijken,ET,Overtoomse Sluis,5.6
2015,wijken,EU,Helmersbuurt,7.5
2015,wijken,EV,Vondelparkbuurt,8.5
2015,wijken,FA,Sloterdijk Nieuw-West,0
2015,wijken,FB,Geuzenveld,12.1
2015,wijken,FC,Slotermeer-West,12.7
2015,wijken,FD,Slotermeer-Noordoost,12
2015,wijken,FE,Slotermeer-Zuidoost,8.4
2015,wijken,FF,Lutkemeer/Ookmeer,9
2015,wijken,FG,De Aker,11.2
2015,wijken,FH,De Punt,10.3
2015,wijken,FJ,Osdorp-Midden,12.4
2015,wijken,FK,Osdorp-Oost,8.6
2015,wijken,FL,Slotervaart-Noord,11.1
2015,wijken,FM,Overtoomse Veld,10.1
2015,wijken,FN,Slotervaart-Zuid,10.5
2015,wijken,FP,Westlandgracht,8.5
2015,wijken,FQ,Sloten/Nieuw-Sloten,8.7
2015,wijken,KA,Hoofddorppleinbuurt,6.1
2015,wijken,KB,Schinkelbuurt,5.3
2015,wijken,KC,Willemspark,12.4
2015,wijken,KD,Museumkwartier,9.5
2015,wijken,KE,Oude Pijp,4.8
2015,wijken,KF,Nieuwe Pijp,4.8
2015,wijken,KG,Zuid Pijp,6.5
2015,wijken,KH,Stadionbuurt,6.9
2015,wijken,KJ,Apollobuurt,12.7
2015,wijken,KK,Scheldebuurt,7.1
2015,wijken,KL,IJselbuurt,6.3
2015,wijken,KM,Rijnbuurt,5.6
2015,wijken,KN,Prinses Irenebuurt e.o.,11.9
2015,wijken,KP,Zuidas,4.1
2015,wijken,KQ,Buitenveldert-West,6.6
2015,wijken,KR,Buitenveldert-Oost,5.6
2015,wijken,MA,Oostelijk Havengebied,11.1
2015,wijken,MB,Weesperzijde,6.8
2015,wijken,MC,Oosterparkbuurt,6.8
2015,wijken,MD,Transvaalbuurt,8.3
2015,wijken,ME,Dapperbuurt,6.7
2015,wijken,MF,Indische Buurt-West,7.7
2015,wijken,MG,Indische Buurt-Oost,9.6
2015,wijken,MH,Zeeburgereiland/Bovendiep,5.1
2015,wijken,MJ,IJburg-West,21.4
2015,wijken,MK,IJburg-Oost,
2015,wijken,ML,IJburg-Zuid,19.8
2015,wijken,MM,Frankendael,7.1
2015,wijken,MN,Middenmeer,10.6
2015,wijken,MP,Betondorp,6.4
2015,wijken,MQ,Omval/Overamstel,2.6
2015,wijken,NA,Oostzanerwerf,11
2015,wijken,NB,Noordelijke IJ-oevers-West,5.6
2015,wijken,NC,Tuindorp Oostzaan,10
2015,wijken,ND,Kadoelen,11.1
2015,wijken,NE,Banne Buiksloot,12.6
2015,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,16.9
2015,wijken,NG,Elzenhagen,13.1
2015,wijken,NH,Buikslotermeer,9.4
2015,wijken,NJ,Waterlandpleinbuurt,12.8
2015,wijken,NK,Volewijck,9.5
2015,wijken,NL,IJplein/Vogelbuurt,9.5
2015,wijken,NM,Tuindorp Buiksloot,8.6
2015,wijken,NN,Tuindorp Nieuwendam,7.6
2015,wijken,NP,Noordelijke IJ-oevers-Oost,4.9
2015,wijken,NQ,Waterland,11
2015,wijken,SA,Driemond,11.2
2015,wijken,TA,Amstel III/Bullewijk,1.4
2015,wijken,TB,Venserpolder,8.9
2015,wijken,TC,Amsterdamse Poort e.o.,10.7
2015,wijken,TD,H-buurt,13.6
2015,wijken,TE,Ganzenhoef e.o.,11.3
2015,wijken,TF,Geerdinkhof/Kantershof,8.4
2015,wijken,TG,Bijlmermuseum,12.3
2015,wijken,TH,K-buurt,11.5
2015,wijken,TJ,Holendrecht,13.3
2015,wijken,TK,Nellestein,7.9
2015,wijken,TL,Reigersbos,9.4
2015,wijken,TM,Gein,9.9
