Year,Geography,Code,Name,18 - 26 years (%)
2016,wijken,AC,Grachtengordel-West,16.2
2016,wijken,AD,Burgwallen-Nieuwe Zijde,22.6
2016,wijken,AE,Burgwallen-Oude Zijde,23.1
2016,wijken,AF,Nieuwmarkt/Lastage,15.3
2016,wijken,AG,Grachtengordel-Zuid,16.5
2016,wijken,AH,De Weteringschans,17.5
2016,wijken,AJ,Weesperbuurt/Plantage,18.9
2016,wijken,AK,Oostelijke Eilanden/Kadijken,14.1
2016,wijken,BA,Havens-West,10.9
2016,wijken,BB,Coenhaven/Minervahaven,
2016,wijken,EA,Sloterdijk-West,13.6
2016,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,11.3
2016,wijken,EC,Houthavens,17.7
2016,wijken,ED,De Kolenkit,21.8
2016,wijken,EE,Landlust,17.3
2016,wijken,EF,Erasmuspark,15.7
2016,wijken,EG,Centrale Markt,11.4
2016,wijken,EH,Staatsliedenbuurt,10.6
2016,wijken,EJ,Frederik Hendrikbuurt,12.1
2016,wijken,EK,Van Galenbuurt,15
2016,wijken,EL,Geuzenbuurt,16.2
2016,wijken,EM,Hoofdweg e.o.,13.8
2016,wijken,EN,Chassébuurt,15.4
2016,wijken,EP,Bellamybuurt,16
2016,wijken,EQ,Da Costabuurt,14.6
2016,wijken,ER,Westindische Buurt,16.5
2016,wijken,ES,Van Lennepbuurt,13.9
2016,wijken,ET,Overtoomse Sluis,13.3
2016,wijken,EU,Helmersbuurt,13.9
2016,wijken,EV,Vondelparkbuurt,10.1
2016,wijken,FA,Sloterdijk Nieuw-West,15.1
2016,wijken,FB,Geuzenveld,14.5
2016,wijken,FC,Slotermeer-West,15.7
2016,wijken,FD,Slotermeer-Noordoost,13.2
2016,wijken,FE,Slotermeer-Zuidoost,15.8
2016,wijken,FF,Lutkemeer/Ookmeer,11.2
2016,wijken,FG,De Aker,12.7
2016,wijken,FH,De Punt,16
2016,wijken,FJ,Osdorp-Midden,14.1
2016,wijken,FK,Osdorp-Oost,13.3
2016,wijken,FL,Slotervaart-Noord,12.8
2016,wijken,FM,Overtoomse Veld,23.8
2016,wijken,FN,Slotervaart-Zuid,17.3
2016,wijken,FP,Westlandgracht,14.7
2016,wijken,FQ,Sloten/Nieuw-Sloten,12.6
2016,wijken,KA,Hoofddorppleinbuurt,14.9
2016,wijken,KB,Schinkelbuurt,14.4
2016,wijken,KC,Willemspark,9.3
2016,wijken,KD,Museumkwartier,9.5
2016,wijken,KE,Oude Pijp,20.2
2016,wijken,KF,Nieuwe Pijp,15.8
2016,wijken,KG,Zuid Pijp,14.1
2016,wijken,KH,Stadionbuurt,12.4
2016,wijken,KJ,Apollobuurt,10.3
2016,wijken,KK,Scheldebuurt,15.2
2016,wijken,KL,IJselbuurt,17.5
2016,wijken,KM,Rijnbuurt,16.3
2016,wijken,KN,Prinses Irenebuurt e.o.,7
2016,wijken,KP,Zuidas,39.1
2016,wijken,KQ,Buitenveldert-West,11.6
2016,wijken,KR,Buitenveldert-Oost,12.2
2016,wijken,MA,Oostelijk Havengebied,8.2
2016,wijken,MB,Weesperzijde,17.5
2016,wijken,MC,Oosterparkbuurt,15.8
2016,wijken,MD,Transvaalbuurt,18.8
2016,wijken,ME,Dapperbuurt,14.8
2016,wijken,MF,Indische Buurt-West,16.1
2016,wijken,MG,Indische Buurt-Oost,13.5
2016,wijken,MH,Zeeburgereiland/Bovendiep,55.2
2016,wijken,MJ,IJburg-West,7.6
2016,wijken,MK,IJburg-Oost,
2016,wijken,ML,IJburg-Zuid,7.7
2016,wijken,MM,Frankendael,19.8
2016,wijken,MN,Middenmeer,19.9
2016,wijken,MP,Betondorp,7.2
2016,wijken,MQ,Omval/Overamstel,54.7
2016,wijken,NA,Oostzanerwerf,11.9
2016,wijken,NB,Noordelijke IJ-oevers-West,25.7
2016,wijken,NC,Tuindorp Oostzaan,9.2
2016,wijken,ND,Kadoelen,9.2
2016,wijken,NE,Banne Buiksloot,11.3
2016,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.4
2016,wijken,NG,Elzenhagen,8.8
2016,wijken,NH,Buikslotermeer,14.3
2016,wijken,NJ,Waterlandpleinbuurt,11.8
2016,wijken,NK,Volewijck,12.9
2016,wijken,NL,IJplein/Vogelbuurt,12.5
2016,wijken,NM,Tuindorp Buiksloot,9.7
2016,wijken,NN,Tuindorp Nieuwendam,7.5
2016,wijken,NP,Noordelijke IJ-oevers-Oost,32.9
2016,wijken,NQ,Waterland,8.5
2016,wijken,SA,Driemond,9.4
2016,wijken,TA,Amstel III/Bullewijk,43.4
2016,wijken,TB,Venserpolder,13.7
2016,wijken,TC,Amsterdamse Poort e.o.,32
2016,wijken,TD,H-buurt,16
2016,wijken,TE,Ganzenhoef e.o.,16.3
2016,wijken,TF,Geerdinkhof/Kantershof,11.6
2016,wijken,TG,Bijlmermuseum,14.9
2016,wijken,TH,K-buurt,13.1
2016,wijken,TJ,Holendrecht,12.4
2016,wijken,TK,Nellestein,9.8
2016,wijken,TL,Reigersbos,12.3
2016,wijken,TM,Gein,12.3
2017,wijken,AA,Haarlemmerbuurt,10.7
2017,wijken,AB,Jordaan,12.4
2017,wijken,AC,Grachtengordel-West,15.1
2017,wijken,AD,Burgwallen-Nieuwe Zijde,22
2017,wijken,AE,Burgwallen-Oude Zijde,22.5
2017,wijken,AF,Nieuwmarkt/Lastage,15.4
2017,wijken,AG,Grachtengordel-Zuid,15.8
2017,wijken,AH,De Weteringschans,16.6
2017,wijken,AJ,Weesperbuurt/Plantage,17.3
2017,wijken,AK,Oostelijke Eilanden/Kadijken,14.1
2017,wijken,BA,Havens-West,8.1
2017,wijken,BB,Coenhaven/Minervahaven,
2017,wijken,EA,Sloterdijk-West,11.8
2017,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10.9
2017,wijken,EC,Houthavens,8.6
2017,wijken,ED,De Kolenkit,20.7
2017,wijken,EE,Landlust,16.6
2017,wijken,EF,Erasmuspark,15.1
2017,wijken,EG,Centrale Markt,13
2017,wijken,EH,Staatsliedenbuurt,11.2
2017,wijken,EJ,Frederik Hendrikbuurt,11.7
2017,wijken,EK,Van Galenbuurt,14.6
2017,wijken,EL,Geuzenbuurt,16
2017,wijken,EM,Hoofdweg e.o.,14.1
2017,wijken,EN,Chassébuurt,14.8
2017,wijken,EP,Bellamybuurt,14.9
2017,wijken,EQ,Da Costabuurt,13.8
2017,wijken,ER,Westindische Buurt,16.5
2017,wijken,ES,Van Lennepbuurt,13.7
2017,wijken,ET,Overtoomse Sluis,12.6
2017,wijken,EU,Helmersbuurt,13.8
2017,wijken,EV,Vondelparkbuurt,11.2
2017,wijken,FA,Sloterdijk Nieuw-West,24.8
2017,wijken,FB,Geuzenveld,14.5
2017,wijken,FC,Slotermeer-West,14.6
2017,wijken,FD,Slotermeer-Noordoost,12.8
2017,wijken,FE,Slotermeer-Zuidoost,15.8
2017,wijken,FF,Lutkemeer/Ookmeer,10.7
2017,wijken,FG,De Aker,12.7
2017,wijken,FH,De Punt,16.3
2017,wijken,FJ,Osdorp-Midden,14.5
2017,wijken,FK,Osdorp-Oost,13
2017,wijken,FL,Slotervaart-Noord,12.4
2017,wijken,FM,Overtoomse Veld,23.3
2017,wijken,FN,Slotervaart-Zuid,19.8
2017,wijken,FP,Westlandgracht,21.5
2017,wijken,FQ,Sloten/Nieuw-Sloten,12.3
2017,wijken,KA,Hoofddorppleinbuurt,14.6
2017,wijken,KB,Schinkelbuurt,14.9
2017,wijken,KC,Willemspark,9
2017,wijken,KD,Museumkwartier,9.6
2017,wijken,KE,Oude Pijp,19.4
2017,wijken,KF,Nieuwe Pijp,15.4
2017,wijken,KG,Zuid Pijp,14
2017,wijken,KH,Stadionbuurt,12.3
2017,wijken,KJ,Apollobuurt,10
2017,wijken,KK,Scheldebuurt,15.2
2017,wijken,KL,IJselbuurt,17.9
2017,wijken,KM,Rijnbuurt,16.3
2017,wijken,KN,Prinses Irenebuurt e.o.,7.3
2017,wijken,KP,Zuidas,34.4
2017,wijken,KQ,Buitenveldert-West,12
2017,wijken,KR,Buitenveldert-Oost,12
2017,wijken,MA,Oostelijk Havengebied,8.8
2017,wijken,MB,Weesperzijde,18.5
2017,wijken,MC,Oosterparkbuurt,15.2
2017,wijken,MD,Transvaalbuurt,17.8
2017,wijken,ME,Dapperbuurt,15.7
2017,wijken,MF,Indische Buurt-West,15.8
2017,wijken,MG,Indische Buurt-Oost,13.6
2017,wijken,MH,Zeeburgereiland/Bovendiep,53.3
2017,wijken,MJ,IJburg-West,7.8
2017,wijken,MK,IJburg-Oost,
2017,wijken,ML,IJburg-Zuid,7.2
2017,wijken,MM,Frankendael,18.9
2017,wijken,MN,Middenmeer,19.9
2017,wijken,MP,Betondorp,7.5
2017,wijken,MQ,Omval/Overamstel,50.2
2017,wijken,NA,Oostzanerwerf,12.2
2017,wijken,NB,Noordelijke IJ-oevers-West,31.1
2017,wijken,NC,Tuindorp Oostzaan,9.1
2017,wijken,ND,Kadoelen,9.5
2017,wijken,NE,Banne Buiksloot,11.6
2017,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,7.2
2017,wijken,NG,Elzenhagen,8.3
2017,wijken,NH,Buikslotermeer,14.2
2017,wijken,NJ,Waterlandpleinbuurt,12
2017,wijken,NK,Volewijck,11.5
2017,wijken,NL,IJplein/Vogelbuurt,12
2017,wijken,NM,Tuindorp Buiksloot,10.4
2017,wijken,NN,Tuindorp Nieuwendam,7.4
2017,wijken,NP,Noordelijke IJ-oevers-Oost,33.2
2017,wijken,NQ,Waterland,8.3
2017,wijken,SA,Driemond,8.9
2017,wijken,SC,Weesp-Noordwest,
2017,wijken,SD,Weesp Binnenstad/Zuid,
2017,wijken,TA,Amstel III/Bullewijk,60.7
2017,wijken,TB,Venserpolder,13.7
2017,wijken,TC,Amsterdamse Poort e.o.,32.4
2017,wijken,TD,H-buurt,18.7
2017,wijken,TE,Ganzenhoef e.o.,16.5
2017,wijken,TF,Geerdinkhof/Kantershof,11.9
2017,wijken,TG,Bijlmermuseum,17.5
2017,wijken,TH,K-buurt,13.4
2017,wijken,TJ,Holendrecht,12.1
2017,wijken,TK,Nellestein,9.1
2017,wijken,TL,Reigersbos,11.6
2017,wijken,TM,Gein,11.7
2018,wijken,AA,Haarlemmerbuurt,10.6
2018,wijken,AB,Jordaan,12.3
2018,wijken,AC,Grachtengordel-West,16.3
2018,wijken,AD,Burgwallen-Nieuwe Zijde,20.7
2018,wijken,AE,Burgwallen-Oude Zijde,22.4
2018,wijken,AF,Nieuwmarkt/Lastage,15.7
2018,wijken,AG,Grachtengordel-Zuid,16.4
2018,wijken,AH,De Weteringschans,16.1
2018,wijken,AJ,Weesperbuurt/Plantage,17.5
2018,wijken,AK,Oostelijke Eilanden/Kadijken,14.3
2018,wijken,BA,Havens-West,8.8
2018,wijken,BB,Coenhaven/Minervahaven,
2018,wijken,EA,Sloterdijk-West,11.5
2018,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10.3
2018,wijken,EC,Houthavens,7.8
2018,wijken,ED,De Kolenkit,20
2018,wijken,EE,Landlust,15.5
2018,wijken,EF,Erasmuspark,15.1
2018,wijken,EG,Centrale Markt,12.5
2018,wijken,EH,Staatsliedenbuurt,11
2018,wijken,EJ,Frederik Hendrikbuurt,11.7
2018,wijken,EK,Van Galenbuurt,14.3
2018,wijken,EL,Geuzenbuurt,16.4
2018,wijken,EM,Hoofdweg e.o.,13.8
2018,wijken,EN,Chassébuurt,14.7
2018,wijken,EP,Bellamybuurt,15
2018,wijken,EQ,Da Costabuurt,12.9
2018,wijken,ER,Westindische Buurt,15.7
2018,wijken,ES,Van Lennepbuurt,13.1
2018,wijken,ET,Overtoomse Sluis,13
2018,wijken,EU,Helmersbuurt,13.6
2018,wijken,EV,Vondelparkbuurt,11.8
2018,wijken,FA,Sloterdijk Nieuw-West,61
2018,wijken,FB,Geuzenveld,13.7
2018,wijken,FC,Slotermeer-West,14.1
2018,wijken,FD,Slotermeer-Noordoost,12.7
2018,wijken,FE,Slotermeer-Zuidoost,14.7
2018,wijken,FF,Lutkemeer/Ookmeer,10.9
2018,wijken,FG,De Aker,12.6
2018,wijken,FH,De Punt,15.5
2018,wijken,FJ,Osdorp-Midden,14
2018,wijken,FK,Osdorp-Oost,13.1
2018,wijken,FL,Slotervaart-Noord,12.2
2018,wijken,FM,Overtoomse Veld,24.6
2018,wijken,FN,Slotervaart-Zuid,20.5
2018,wijken,FP,Westlandgracht,27.8
2018,wijken,FQ,Sloten/Nieuw-Sloten,12.3
2018,wijken,KA,Hoofddorppleinbuurt,14.2
2018,wijken,KB,Schinkelbuurt,14.1
2018,wijken,KC,Willemspark,9.4
2018,wijken,KD,Museumkwartier,9.4
2018,wijken,KE,Oude Pijp,18.4
2018,wijken,KF,Nieuwe Pijp,15.2
2018,wijken,KG,Zuid Pijp,13.6
2018,wijken,KH,Stadionbuurt,11.8
2018,wijken,KJ,Apollobuurt,9.9
2018,wijken,KK,Scheldebuurt,14.7
2018,wijken,KL,IJselbuurt,17.6
2018,wijken,KM,Rijnbuurt,15.7
2018,wijken,KN,Prinses Irenebuurt e.o.,8.4
2018,wijken,KP,Zuidas,27.5
2018,wijken,KQ,Buitenveldert-West,12
2018,wijken,KR,Buitenveldert-Oost,11.2
2018,wijken,MA,Oostelijk Havengebied,9.4
2018,wijken,MB,Weesperzijde,19.6
2018,wijken,MC,Oosterparkbuurt,14.1
2018,wijken,MD,Transvaalbuurt,16.8
2018,wijken,ME,Dapperbuurt,15.9
2018,wijken,MF,Indische Buurt-West,15.4
2018,wijken,MG,Indische Buurt-Oost,13
2018,wijken,MH,Zeeburgereiland/Bovendiep,40.8
2018,wijken,MJ,IJburg-West,8
2018,wijken,MK,IJburg-Oost,
2018,wijken,ML,IJburg-Zuid,7.7
2018,wijken,MM,Frankendael,17.3
2018,wijken,MN,Middenmeer,19.7
2018,wijken,MP,Betondorp,7.7
2018,wijken,MQ,Omval/Overamstel,43.6
2018,wijken,NA,Oostzanerwerf,12.1
2018,wijken,NB,Noordelijke IJ-oevers-West,33.9
2018,wijken,NC,Tuindorp Oostzaan,8.9
2018,wijken,ND,Kadoelen,8.9
2018,wijken,NE,Banne Buiksloot,11.6
2018,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.7
2018,wijken,NG,Elzenhagen,7.9
2018,wijken,NH,Buikslotermeer,14.4
2018,wijken,NJ,Waterlandpleinbuurt,12.2
2018,wijken,NK,Volewijck,11.6
2018,wijken,NL,IJplein/Vogelbuurt,12
2018,wijken,NM,Tuindorp Buiksloot,9.9
2018,wijken,NN,Tuindorp Nieuwendam,7.1
2018,wijken,NP,Noordelijke IJ-oevers-Oost,33.2
2018,wijken,NQ,Waterland,7.6
2018,wijken,SA,Driemond,9.1
2018,wijken,SB,Bloemendalerpolder,
2018,wijken,SC,Weesp-Noordwest,
2018,wijken,SD,Weesp Binnenstad/Zuid,
2018,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2018,wijken,TA,Amstel III/Bullewijk,56.2
2018,wijken,TB,Venserpolder,13.2
2018,wijken,TC,Amsterdamse Poort e.o.,31.5
2018,wijken,TD,H-buurt,18.7
2018,wijken,TE,Ganzenhoef e.o.,16.6
2018,wijken,TF,Geerdinkhof/Kantershof,12.9
2018,wijken,TG,Bijlmermuseum,17.6
2018,wijken,TH,K-buurt,13.4
2018,wijken,TJ,Holendrecht,11.9
2018,wijken,TK,Nellestein,8.7
2018,wijken,TL,Reigersbos,11.7
2018,wijken,TM,Gein,11.5
2019,wijken,AA,Haarlemmerbuurt,10.6
2019,wijken,AB,Jordaan,12.4
2019,wijken,AC,Grachtengordel-West,16.8
2019,wijken,AD,Burgwallen-Nieuwe Zijde,21.5
2019,wijken,AE,Burgwallen-Oude Zijde,21.1
2019,wijken,AF,Nieuwmarkt/Lastage,15
2019,wijken,AG,Grachtengordel-Zuid,16.5
2019,wijken,AH,De Weteringschans,16.1
2019,wijken,AJ,Weesperbuurt/Plantage,16.4
2019,wijken,AK,Oostelijke Eilanden/Kadijken,13.8
2019,wijken,BA,Havens-West,9.5
2019,wijken,BB,Coenhaven/Minervahaven,
2019,wijken,EA,Sloterdijk-West,9.2
2019,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,10.2
2019,wijken,EC,Houthavens,7.6
2019,wijken,ED,De Kolenkit,19.1
2019,wijken,EE,Landlust,14.8
2019,wijken,EF,Erasmuspark,14.8
2019,wijken,EG,Centrale Markt,14
2019,wijken,EH,Staatsliedenbuurt,10.8
2019,wijken,EJ,Frederik Hendrikbuurt,11.6
2019,wijken,EK,Van Galenbuurt,14.3
2019,wijken,EL,Geuzenbuurt,16.1
2019,wijken,EM,Hoofdweg e.o.,13.4
2019,wijken,EN,Chassébuurt,14.6
2019,wijken,EP,Bellamybuurt,13.9
2019,wijken,EQ,Da Costabuurt,12.3
2019,wijken,ER,Westindische Buurt,14.9
2019,wijken,ES,Van Lennepbuurt,12.9
2019,wijken,ET,Overtoomse Sluis,13.4
2019,wijken,EU,Helmersbuurt,13.4
2019,wijken,EV,Vondelparkbuurt,12.3
2019,wijken,FA,Sloterdijk Nieuw-West,58.7
2019,wijken,FB,Geuzenveld,13.2
2019,wijken,FC,Slotermeer-West,13.7
2019,wijken,FD,Slotermeer-Noordoost,12.5
2019,wijken,FE,Slotermeer-Zuidoost,15
2019,wijken,FF,Lutkemeer/Ookmeer,11.9
2019,wijken,FG,De Aker,12.8
2019,wijken,FH,De Punt,15.1
2019,wijken,FJ,Osdorp-Midden,13.7
2019,wijken,FK,Osdorp-Oost,12.8
2019,wijken,FL,Slotervaart-Noord,11.9
2019,wijken,FM,Overtoomse Veld,23
2019,wijken,FN,Slotervaart-Zuid,20.6
2019,wijken,FP,Westlandgracht,26.4
2019,wijken,FQ,Sloten/Nieuw-Sloten,12.1
2019,wijken,KA,Hoofddorppleinbuurt,13.6
2019,wijken,KB,Schinkelbuurt,14
2019,wijken,KC,Willemspark,9.4
2019,wijken,KD,Museumkwartier,10.1
2019,wijken,KE,Oude Pijp,17.9
2019,wijken,KF,Nieuwe Pijp,14.6
2019,wijken,KG,Zuid Pijp,13
2019,wijken,KH,Stadionbuurt,11.5
2019,wijken,KJ,Apollobuurt,9.7
2019,wijken,KK,Scheldebuurt,13.9
2019,wijken,KL,IJselbuurt,17
2019,wijken,KM,Rijnbuurt,15.1
2019,wijken,KN,Prinses Irenebuurt e.o.,8.6
2019,wijken,KP,Zuidas,25.7
2019,wijken,KQ,Buitenveldert-West,11.9
2019,wijken,KR,Buitenveldert-Oost,10.9
2019,wijken,MA,Oostelijk Havengebied,9.8
2019,wijken,MB,Weesperzijde,17.6
2019,wijken,MC,Oosterparkbuurt,13.6
2019,wijken,MD,Transvaalbuurt,15.5
2019,wijken,ME,Dapperbuurt,15.2
2019,wijken,MF,Indische Buurt-West,15.1
2019,wijken,MG,Indische Buurt-Oost,12.6
2019,wijken,MH,Zeeburgereiland/Bovendiep,36.2
2019,wijken,MJ,IJburg-West,9.8
2019,wijken,MK,IJburg-Oost,
2019,wijken,ML,IJburg-Zuid,8.2
2019,wijken,MM,Frankendael,16.5
2019,wijken,MN,Middenmeer,21.4
2019,wijken,MP,Betondorp,8.4
2019,wijken,MQ,Omval/Overamstel,42.1
2019,wijken,NA,Oostzanerwerf,11.7
2019,wijken,NB,Noordelijke IJ-oevers-West,33
2019,wijken,NC,Tuindorp Oostzaan,8.7
2019,wijken,ND,Kadoelen,8.2
2019,wijken,NE,Banne Buiksloot,11.4
2019,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,7.6
2019,wijken,NG,Elzenhagen,10.3
2019,wijken,NH,Buikslotermeer,14.7
2019,wijken,NJ,Waterlandpleinbuurt,12.5
2019,wijken,NK,Volewijck,10.4
2019,wijken,NL,IJplein/Vogelbuurt,11.5
2019,wijken,NM,Tuindorp Buiksloot,9.6
2019,wijken,NN,Tuindorp Nieuwendam,7.4
2019,wijken,NP,Noordelijke IJ-oevers-Oost,27
2019,wijken,NQ,Waterland,7.9
2019,wijken,SA,Driemond,9.2
2019,wijken,SB,Bloemendalerpolder,
2019,wijken,SC,Weesp-Noordwest,
2019,wijken,SD,Weesp Binnenstad/Zuid,
2019,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2019,wijken,TA,Amstel III/Bullewijk,59.7
2019,wijken,TB,Venserpolder,13.3
2019,wijken,TC,Amsterdamse Poort e.o.,30.4
2019,wijken,TD,H-buurt,18.9
2019,wijken,TE,Ganzenhoef e.o.,16.3
2019,wijken,TF,Geerdinkhof/Kantershof,13.3
2019,wijken,TG,Bijlmermuseum,17
2019,wijken,TH,K-buurt,13.1
2019,wijken,TJ,Holendrecht,12
2019,wijken,TK,Nellestein,9.3
2019,wijken,TL,Reigersbos,11.5
2019,wijken,TM,Gein,11.4
2020,wijken,AA,Haarlemmerbuurt,10.3
2020,wijken,AB,Jordaan,12.7
2020,wijken,AC,Grachtengordel-West,17
2020,wijken,AD,Burgwallen-Nieuwe Zijde,22.5
2020,wijken,AE,Burgwallen-Oude Zijde,23
2020,wijken,AF,Nieuwmarkt/Lastage,15.2
2020,wijken,AG,Grachtengordel-Zuid,16.9
2020,wijken,AH,De Weteringschans,15.7
2020,wijken,AJ,Weesperbuurt/Plantage,16.7
2020,wijken,AK,Oostelijke Eilanden/Kadijken,13.8
2020,wijken,BA,Havens-West,18.4
2020,wijken,BB,Coenhaven/Minervahaven,
2020,wijken,EA,Sloterdijk-West,10.4
2020,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,9.8
2020,wijken,EC,Houthavens,6.6
2020,wijken,ED,De Kolenkit,18.1
2020,wijken,EE,Landlust,14.4
2020,wijken,EF,Erasmuspark,14.7
2020,wijken,EG,Centrale Markt,13.8
2020,wijken,EH,Staatsliedenbuurt,10.9
2020,wijken,EJ,Frederik Hendrikbuurt,11.2
2020,wijken,EK,Van Galenbuurt,13.7
2020,wijken,EL,Geuzenbuurt,15.7
2020,wijken,EM,Hoofdweg e.o.,13.7
2020,wijken,EN,Chassébuurt,14.6
2020,wijken,EP,Bellamybuurt,13.8
2020,wijken,EQ,Da Costabuurt,12.3
2020,wijken,ER,Westindische Buurt,14.9
2020,wijken,ES,Van Lennepbuurt,12.7
2020,wijken,ET,Overtoomse Sluis,13.4
2020,wijken,EU,Helmersbuurt,13.3
2020,wijken,EV,Vondelparkbuurt,12.8
2020,wijken,FA,Sloterdijk Nieuw-West,59.6
2020,wijken,FB,Geuzenveld,12.7
2020,wijken,FC,Slotermeer-West,14
2020,wijken,FD,Slotermeer-Noordoost,13.1
2020,wijken,FE,Slotermeer-Zuidoost,15.2
2020,wijken,FF,Lutkemeer/Ookmeer,14.4
2020,wijken,FG,De Aker,13
2020,wijken,FH,De Punt,15.2
2020,wijken,FJ,Osdorp-Midden,13.4
2020,wijken,FK,Osdorp-Oost,12.6
2020,wijken,FL,Slotervaart-Noord,11.9
2020,wijken,FM,Overtoomse Veld,21.3
2020,wijken,FN,Slotervaart-Zuid,19.7
2020,wijken,FP,Westlandgracht,26.8
2020,wijken,FQ,Sloten/Nieuw-Sloten,12
2020,wijken,KA,Hoofddorppleinbuurt,13.5
2020,wijken,KB,Schinkelbuurt,14
2020,wijken,KC,Willemspark,9.9
2020,wijken,KD,Museumkwartier,10.4
2020,wijken,KE,Oude Pijp,17.8
2020,wijken,KF,Nieuwe Pijp,14.8
2020,wijken,KG,Zuid Pijp,12.4
2020,wijken,KH,Stadionbuurt,10.7
2020,wijken,KJ,Apollobuurt,9.4
2020,wijken,KK,Scheldebuurt,13.4
2020,wijken,KL,IJselbuurt,15.9
2020,wijken,KM,Rijnbuurt,14.7
2020,wijken,KN,Prinses Irenebuurt e.o.,8.1
2020,wijken,KP,Zuidas,23.9
2020,wijken,KQ,Buitenveldert-West,11.9
2020,wijken,KR,Buitenveldert-Oost,11.3
2020,wijken,MA,Oostelijk Havengebied,9.8
2020,wijken,MB,Weesperzijde,17.7
2020,wijken,MC,Oosterparkbuurt,12.9
2020,wijken,MD,Transvaalbuurt,14.3
2020,wijken,ME,Dapperbuurt,14.3
2020,wijken,MF,Indische Buurt-West,14.9
2020,wijken,MG,Indische Buurt-Oost,12
2020,wijken,MH,Zeeburgereiland/Bovendiep,30.4
2020,wijken,MJ,IJburg-West,10.2
2020,wijken,MK,IJburg-Oost,
2020,wijken,ML,IJburg-Zuid,8.6
2020,wijken,MM,Frankendael,15.8
2020,wijken,MN,Middenmeer,21.3
2020,wijken,MP,Betondorp,8.3
2020,wijken,MQ,Omval/Overamstel,30
2020,wijken,NA,Oostzanerwerf,11.1
2020,wijken,NB,Noordelijke IJ-oevers-West,24.6
2020,wijken,NC,Tuindorp Oostzaan,8.4
2020,wijken,ND,Kadoelen,7.8
2020,wijken,NE,Banne Buiksloot,11.8
2020,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.6
2020,wijken,NG,Elzenhagen,19.7
2020,wijken,NH,Buikslotermeer,15.1
2020,wijken,NJ,Waterlandpleinbuurt,12.6
2020,wijken,NK,Volewijck,10.8
2020,wijken,NL,IJplein/Vogelbuurt,11.8
2020,wijken,NM,Tuindorp Buiksloot,9.4
2020,wijken,NN,Tuindorp Nieuwendam,7.6
2020,wijken,NP,Noordelijke IJ-oevers-Oost,23.9
2020,wijken,NQ,Waterland,8.2
2020,wijken,SA,Driemond,8.6
2020,wijken,SB,Bloemendalerpolder,
2020,wijken,SC,Weesp-Noordwest,
2020,wijken,SD,Weesp Binnenstad/Zuid,
2020,wijken,SE,Aetsveld/Oostelijke Vechtoever,
2020,wijken,TA,Amstel III/Bullewijk,58.1
2020,wijken,TB,Venserpolder,13
2020,wijken,TC,Amsterdamse Poort e.o.,31
2020,wijken,TD,H-buurt,21.6
2020,wijken,TE,Ganzenhoef e.o.,16.2
2020,wijken,TF,Geerdinkhof/Kantershof,13.6
2020,wijken,TG,Bijlmermuseum,16.6
2020,wijken,TH,K-buurt,12.9
2020,wijken,TJ,Holendrecht,12.2
2020,wijken,TK,Nellestein,9.6
2020,wijken,TL,Reigersbos,11.4
2020,wijken,TM,Gein,11.6
2021,wijken,AA,Haarlemmerbuurt,10.7
2021,wijken,AB,Jordaan,13.3
2021,wijken,AC,Grachtengordel-West,17.4
2021,wijken,AD,Burgwallen-Nieuwe Zijde,22.5
2021,wijken,AE,Burgwallen-Oude Zijde,24
2021,wijken,AF,Nieuwmarkt/Lastage,15.4
2021,wijken,AG,Grachtengordel-Zuid,16.9
2021,wijken,AH,De Weteringschans,16.2
2021,wijken,AJ,Weesperbuurt/Plantage,17.5
2021,wijken,AK,Oostelijke Eilanden/Kadijken,13.4
2021,wijken,BA,Havens-West,22
2021,wijken,BB,Coenhaven/Minervahaven,62.1
2021,wijken,EA,Sloterdijk-West,9.8
2021,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,9.3
2021,wijken,EC,Houthavens,5.4
2021,wijken,ED,De Kolenkit,16.7
2021,wijken,EE,Landlust,14.4
2021,wijken,EF,Erasmuspark,14.4
2021,wijken,EG,Centrale Markt,12.3
2021,wijken,EH,Staatsliedenbuurt,10.6
2021,wijken,EJ,Frederik Hendrikbuurt,11.4
2021,wijken,EK,Van Galenbuurt,15.4
2021,wijken,EL,Geuzenbuurt,15.4
2021,wijken,EM,Hoofdweg e.o.,14
2021,wijken,EN,Chassébuurt,14.2
2021,wijken,EP,Bellamybuurt,13.5
2021,wijken,EQ,Da Costabuurt,12.1
2021,wijken,ER,Westindische Buurt,14.5
2021,wijken,ES,Van Lennepbuurt,12.7
2021,wijken,ET,Overtoomse Sluis,14
2021,wijken,EU,Helmersbuurt,13.9
2021,wijken,EV,Vondelparkbuurt,12.5
